"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","arldcn24",,,,"User:","apferrei"
"Cmdline:","dstat --output /tmp/dstat-run-2000000-vm.csv -cndy --net-packets",,,,"Date:","25 Jun 2014 14:34:55 CDT"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"system",,"pkt/total",
6.029,3.188,90.720,0.0,0.0,0.063,1236180.0,3135545.0,0.0,28672.0,95392.0,124823.0,14364.0,14359.0
6.416,2.939,90.550,0.032,0.0,0.063,1275786.0,3233876.0,0.0,163840.0,97134.0,131294.0,14847.0,14847.0
6.126,3.221,90.622,0.0,0.0,0.032,1258082.0,3191875.0,0.0,16384.0,92309.0,126621.0,14631.0,14626.0
6.187,3.346,90.372,0.032,0.0,0.063,1281034.0,3249771.0,0.0,20480.0,97143.0,131190.0,14893.0,14892.0
6.061,3.283,90.562,0.0,0.0,0.095,1266270.0,3210097.0,0.0,61440.0,96622.0,130411.0,14736.0,14732.0
6.003,3.191,90.774,0.032,0.0,0.0,1225042.0,3103288.0,0.0,28672.0,94901.0,129694.0,14218.0,14213.0
6.066,3.160,90.585,0.032,0.0,0.158,1262992.0,3205566.0,0.0,16384.0,95820.0,130461.0,14687.0,14683.0
6.120,3.438,90.410,0.0,0.0,0.032,1197208.0,3036323.0,0.0,16384.0,114861.0,124231.0,13925.0,13924.0
6.461,3.183,90.293,0.032,0.0,0.032,1259866.0,3193743.0,0.0,16384.0,95382.0,130109.0,14651.0,14649.0
6.163,3.129,90.645,0.0,0.0,0.063,1253684.0,3179964.0,0.0,32768.0,95709.0,130453.0,14586.0,14586.0
6.120,3.312,90.473,0.032,0.0,0.063,1233376.0,3128481.0,0.0,28672.0,93850.0,129761.0,14331.0,14329.0
6.465,3.311,90.161,0.032,0.0,0.032,1252170.0,3174091.0,0.0,90112.0,95359.0,131395.0,14574.0,14572.0
6.276,3.406,90.287,0.0,0.0,0.032,1218404.0,3088851.0,0.0,16384.0,136504.0,127939.0,14168.0,14163.0
6.585,3.403,89.950,0.0,0.0,0.063,1292792.0,3279750.0,0.0,16384.0,97082.0,131738.0,15026.0,15025.0
6.189,3.189,90.559,0.0,0.0,0.063,1237700.0,3139547.0,0.0,20480.0,92171.0,126460.0,14402.0,14399.0
5.828,3.263,90.909,0.0,0.0,0.0,1232652.0,3127772.0,0.0,40960.0,94220.0,126431.0,14333.0,14332.0
6.641,3.399,89.896,0.031,0.0,0.031,1284446.0,3255104.0,0.0,16384.0,97182.0,132160.0,14925.0,14920.0
6.511,2.908,90.582,0.0,0.0,0.0,1251630.0,3172600.0,0.0,16384.0,92463.0,126091.0,14539.0,14538.0
6.349,3.380,90.240,0.0,0.0,0.032,1261390.0,3198887.0,0.0,16384.0,94675.0,129182.0,14660.0,14652.0
6.155,3.125,90.688,0.0,0.0,0.032,1225766.0,3107688.0,0.0,86016.0,92787.0,126413.0,14266.0,14264.0
6.457,3.213,90.268,0.031,0.0,0.031,1259900.0,3192764.0,0.0,28672.0,94698.0,129295.0,14642.0,14641.0
6.274,3.200,90.368,0.063,0.0,0.095,1282110.0,3253906.0,0.0,110592.0,95060.0,130076.0,14905.0,14903.0
6.195,3.350,90.424,0.0,0.0,0.032,1264218.0,3207006.0,0.0,16384.0,96096.0,129989.0,14709.0,14706.0
6.274,3.342,90.322,0.0,0.0,0.063,1263640.0,3200022.0,0.0,16384.0,94587.0,129085.0,14687.0,14681.0
6.157,3.189,90.590,0.0,0.0,0.063,1236428.0,3137125.0,0.0,20480.0,93200.0,127075.0,14374.0,14370.0
6.454,2.752,90.731,0.032,0.0,0.032,1244520.0,3154535.0,0.0,28672.0,95106.0,129759.0,14465.0,14461.0
6.295,3.336,90.305,0.0,0.0,0.063,1235936.0,3132458.0,0.0,16384.0,93534.0,128576.0,14375.0,14374.0
6.952,3.492,89.462,0.031,0.0,0.063,1316036.0,3340996.0,0.0,28672.0,98283.0,133725.0,15311.0,15308.0
6.319,3.033,90.553,0.0,0.0,0.095,1258826.0,3191396.0,0.0,16384.0,97088.0,131478.0,14644.0,14637.0
5.828,3.009,91.131,0.0,0.0,0.032,1219282.0,3091372.0,0.0,16384.0,93988.0,128018.0,14174.0,14174.0
6.128,3.316,90.524,0.0,0.0,0.032,1252688.0,3179933.0,0.0,28672.0,94268.0,128220.0,14556.0,14549.0
6.301,3.340,90.233,0.032,0.0,0.095,1251810.0,3173391.0,0.0,90112.0,94605.0,130726.0,14562.0,14558.0
6.473,2.842,90.622,0.0,0.0,0.063,1251192.0,3170612.0,0.0,16384.0,95486.0,130429.0,14555.0,14553.0
6.736,3.131,90.101,0.0,0.0,0.032,1335448.0,3388590.0,0.0,28672.0,98742.0,137259.0,15533.0,15534.0
6.284,3.379,90.306,0.0,0.0,0.032,1295600.0,3286669.0,0.0,20480.0,97391.0,133043.0,15056.0,15055.0
6.559,3.248,90.161,0.032,0.0,0.0,1287284.0,3263726.0,0.0,28672.0,96980.0,133568.0,14967.0,14965.0
6.193,3.444,90.300,0.0,0.0,0.063,1302448.0,3305598.0,0.0,16384.0,96695.0,133041.0,15154.0,15151.0
5.847,3.287,90.866,0.0,0.0,0.0,1236120.0,3130977.0,0.0,16384.0,92866.0,127924.0,14362.0,14358.0
5.866,3.107,90.964,0.032,0.0,0.032,1257842.0,3188493.0,0.0,16384.0,96689.0,131519.0,14615.0,14611.0
6.250,3.346,90.372,0.0,0.0,0.032,1233810.0,3130074.0,0.0,28672.0,92205.0,127066.0,14358.0,14351.0
6.297,3.275,90.334,0.031,0.0,0.063,1238142.0,3138690.0,0.0,32768.0,91339.0,124927.0,14395.0,14393.0
6.511,3.003,90.424,0.032,0.0,0.032,1240482.0,3144754.0,0.0,90112.0,94076.0,128154.0,14417.0,14414.0
6.478,3.459,89.969,0.031,0.0,0.063,1258154.0,3190295.0,0.0,16384.0,94508.0,128941.0,14643.0,14637.0
6.236,3.591,90.142,0.0,0.0,0.031,1258944.0,3189908.0,0.0,16384.0,95215.0,129290.0,14634.0,14632.0
6.700,3.429,89.840,0.0,0.0,0.031,1280188.0,3247486.0,0.0,16384.0,96276.0,131992.0,14888.0,14887.0
6.339,3.343,90.287,0.032,0.0,0.0,1233128.0,3126250.0,0.0,45056.0,92358.0,127809.0,14338.0,14337.0
6.252,3.284,90.433,0.0,0.0,0.032,1253650.0,3178966.0,0.0,16384.0,94623.0,130079.0,14585.0,14579.0
6.195,3.161,90.582,0.0,0.0,0.063,1271598.0,3223132.0,0.0,16384.0,94535.0,128838.0,14769.0,14768.0
6.627,3.282,90.092,0.0,0.0,0.0,1304458.0,3309847.0,0.0,16384.0,97515.0,132636.0,15175.0,15175.0
6.130,3.128,90.648,0.032,0.0,0.063,1247334.0,3166038.0,0.0,16384.0,93990.0,129100.0,14507.0,14505.0
6.213,3.374,90.350,0.0,0.0,0.063,1264600.0,3203669.0,0.0,32768.0,95735.0,131835.0,14715.0,14714.0
0.719,0.407,98.812,0.031,0.0,0.031,140432.0,343220.0,0.0,102400.0,10293.0,13695.0,1626.0,1538.0
0.0,0.031,99.969,0.0,0.0,0.0,152.0,0.0,0.0,0.0,166.0,241.0,2.0,0.0
0.031,0.0,99.969,0.0,0.0,0.0,1098.0,0.0,0.0,0.0,144.0,213.0,8.0,0.0
0.0,0.062,99.938,0.0,0.0,0.0,564.0,4474.0,0.0,12288.0,229.0,438.0,9.0,5.0
0.031,0.0,99.969,0.0,0.0,0.0,60.0,0.0,0.0,12288.0,131.0,231.0,1.0,0.0
0.031,0.063,99.906,0.0,0.0,0.0,7207.0,7840.0,0.0,0.0,646.0,916.0,85.0,68.0
1.067,0.471,98.463,0.0,0.0,0.0,240000.0,527857.0,0.0,20480.0,15410.0,18123.0,2737.0,2622.0
11.044,4.443,84.259,0.0,0.0,0.254,2294034.0,5812391.0,0.0,20480.0,151273.0,163031.0,26650.0,26646.0
10.047,4.392,85.340,0.032,0.0,0.190,2131024.0,5401693.0,0.0,16384.0,140184.0,151108.0,24791.0,24793.0
11.139,4.810,83.703,0.0,0.0,0.348,2345640.0,5951497.0,0.0,16384.0,154308.0,166681.0,27297.0,27293.0
9.551,4.143,85.958,0.0,0.032,0.316,1971754.0,5003159.0,0.0,20480.0,131138.0,141863.0,22921.0,22916.0
11.949,5.008,82.694,0.032,0.0,0.317,2430516.0,6156171.0,0.0,16384.0,160783.0,176602.0,28253.0,28250.0
11.330,4.792,83.529,0.032,0.0,0.317,2381304.0,6043503.0,0.0,40960.0,156563.0,169529.0,27688.0,27686.0
11.245,4.670,83.767,0.0,0.0,0.318,2401416.0,6086931.0,0.0,20480.0,157466.0,170126.0,27927.0,27926.0
11.467,4.688,83.687,0.0,0.0,0.158,2389480.0,6058923.0,0.0,16384.0,156664.0,171046.0,27783.0,27783.0
10.953,4.780,83.919,0.032,0.0,0.317,2301364.0,5837682.0,0.0,16384.0,151487.0,163891.0,26746.0,26738.0
10.190,4.399,85.127,0.032,0.0,0.253,2130094.0,5400640.0,0.0,163840.0,140573.0,150601.0,24776.0,24776.0
11.101,4.934,83.681,0.0,0.032,0.253,2212622.0,5606274.0,0.0,28672.0,146098.0,157597.0,25724.0,25718.0
10.709,4.194,84.874,0.0,0.0,0.222,2272268.0,5767049.0,0.0,32768.0,148829.0,160344.0,26426.0,26421.0
10.538,4.324,84.914,0.0,0.0,0.224,2279204.0,5777295.0,0.0,16384.0,150698.0,164167.0,26504.0,26500.0
11.312,5.148,83.349,0.0,0.0,0.191,2382486.0,6042205.0,0.0,16384.0,157195.0,172110.0,27697.0,27697.0
11.203,4.697,83.815,0.0,0.0,0.286,2357212.0,5978380.0,0.0,16384.0,153019.0,165933.0,27430.0,27427.0
11.355,4.771,83.556,0.032,0.0,0.286,2375982.0,6022595.0,0.0,28672.0,155833.0,168570.0,27607.0,27602.0
11.213,4.574,84.085,0.0,0.0,0.127,2327664.0,5907264.0,0.0,16384.0,152367.0,165789.0,27072.0,27069.0
10.388,4.416,84.879,0.0,0.0,0.318,2161006.0,5474844.0,0.0,32768.0,143429.0,153932.0,25132.0,25132.0
10.730,4.635,84.317,0.032,0.0,0.286,2260786.0,5735261.0,0.0,16384.0,148836.0,161183.0,26268.0,26265.0
10.991,4.860,83.926,0.032,0.0,0.191,2336916.0,5928547.0,0.0,90112.0,156377.0,168436.0,27187.0,27186.0
11.547,5.008,83.158,0.032,0.0,0.255,2431244.0,6159465.0,0.0,28672.0,164298.0,174082.0,28269.0,28265.0
10.634,4.648,84.464,0.0,0.0,0.255,2407972.0,6108602.0,0.0,16384.0,159157.0,170767.0,28016.0,28016.0
10.338,7.145,82.200,0.063,0.0,0.253,2200570.0,5576153.0,0.0,0.0,148946.0,156060.0,25547.0,25570.0
11.164,5.724,82.764,0.0,0.0,0.348,2056116.0,5213763.0,0.0,32768.0,145590.0,150282.0,23936.0,23958.0
11.266,4.094,84.386,0.0,0.0,0.254,2314652.0,5868781.0,0.0,16384.0,153953.0,167293.0,26908.0,26906.0
11.016,4.776,83.954,0.032,0.0,0.223,2399226.0,6081516.0,0.0,16384.0,157510.0,170055.0,27892.0,27883.0
11.523,4.907,83.286,0.0,0.0,0.285,2327820.0,5904199.0,0.0,28672.0,155423.0,169145.0,27074.0,27073.0
11.002,4.756,83.925,0.032,0.0,0.285,2307406.0,5850115.0,0.0,16384.0,151707.0,164703.0,26816.0,26811.0
9.965,4.107,85.673,0.0,0.0,0.255,2138892.0,5427000.0,0.0,16384.0,141717.0,154726.0,24870.0,24868.0
10.231,4.625,84.796,0.0,0.0,0.348,2187696.0,5543833.0,0.0,32768.0,143064.0,151666.0,25454.0,25451.0
11.231,4.664,83.883,0.032,0.0,0.190,2278492.0,5777194.0,0.0,163840.0,154876.0,161807.0,26485.0,26479.0
11.887,5.058,82.738,0.0,0.032,0.285,2430748.0,6163091.0,0.0,36864.0,161978.0,176261.0,28265.0,28265.0
10.695,4.538,84.545,0.0,0.0,0.222,2276774.0,5776465.0,0.0,16384.0,150068.0,159645.0,26480.0,26476.0
11.426,3.978,84.278,0.032,0.0,0.286,2312844.0,5860719.0,0.0,16384.0,155090.0,166574.0,26880.0,26877.0
10.589,4.734,84.581,0.0,0.0,0.096,2340396.0,5931798.0,0.0,20480.0,155169.0,167008.0,27242.0,27237.0
10.506,4.712,84.591,0.032,0.0,0.159,2243068.0,5691471.0,0.0,36864.0,161836.0,161477.0,26053.0,26048.0
10.392,4.144,85.241,0.032,0.0,0.191,2213136.0,5609525.0,0.0,28672.0,150705.0,157293.0,25753.0,25749.0
11.491,4.622,83.602,0.0,0.032,0.253,2337876.0,5927870.0,0.0,16384.0,153960.0,168156.0,27184.0,27178.0
9.743,3.872,86.004,0.032,0.0,0.349,2077568.0,5269325.0,0.0,16384.0,136934.0,145949.0,24144.0,24137.0
12.120,4.905,82.785,0.0,0.0,0.190,2451764.0,6218458.0,0.0,16384.0,160646.0,174474.0,28519.0,28517.0
10.926,4.565,84.320,0.031,0.0,0.157,2205982.0,5589095.0,0.0,90112.0,146651.0,158757.0,25639.0,25637.0
11.129,4.679,84.003,0.0,0.0,0.190,2187678.0,5549972.0,0.0,40960.0,148857.0,156692.0,25442.0,25440.0
10.662,4.328,84.787,0.032,0.0,0.191,2188854.0,5554500.0,0.0,16384.0,144173.0,155309.0,25460.0,25455.0
11.581,4.518,83.678,0.0,0.0,0.223,2314388.0,5864031.0,0.0,16384.0,153157.0,167977.0,26919.0,26919.0
11.976,4.828,82.973,0.0,0.0,0.222,2335054.0,5921888.0,0.0,20480.0,156092.0,170849.0,27148.0,27144.0
9.651,4.508,85.587,0.0,0.0,0.254,2086670.0,5292801.0,0.0,16384.0,140098.0,150838.0,24262.0,24255.0
10.980,4.169,84.628,0.0,0.0,0.223,2299780.0,5828077.0,0.0,28672.0,152487.0,159898.0,26722.0,26721.0
10.764,4.809,84.268,0.0,0.0,0.159,2340184.0,5938427.0,0.0,28672.0,154506.0,169805.0,27233.0,27231.0
10.936,4.682,84.028,0.032,0.0,0.321,2473706.0,6270959.0,0.0,16384.0,161210.0,175704.0,28768.0,28765.0
10.630,4.360,84.882,0.0,0.0,0.127,2296392.0,5822090.0,0.0,16384.0,150703.0,163481.0,26686.0,26683.0
10.747,4.452,84.547,0.032,0.0,0.223,2321270.0,5886500.0,0.0,90112.0,155099.0,167337.0,26998.0,26994.0
10.118,4.054,85.605,0.032,0.0,0.192,2251418.0,5711324.0,0.0,28672.0,148709.0,161445.0,26177.0,26173.0
11.480,4.681,83.491,0.0,0.032,0.316,2300478.0,5832247.0,0.0,16384.0,151860.0,163450.0,26753.0,26751.0
10.576,4.687,84.326,0.032,0.0,0.380,2247416.0,5699176.0,0.0,28672.0,149405.0,160066.0,26132.0,26128.0
11.065,4.483,84.165,0.0,0.0,0.286,2339978.0,5935748.0,0.0,20480.0,153545.0,163872.0,27203.0,27200.0
11.220,4.772,83.818,0.0,0.0,0.190,2346382.0,5946421.0,0.0,16384.0,155895.0,168314.0,27288.0,27285.0
11.168,4.836,83.773,0.032,0.0,0.191,2394352.0,6067459.0,0.0,28672.0,156916.0,168727.0,27842.0,27837.0
10.411,4.648,84.686,0.0,0.0,0.255,2266822.0,5748174.0,0.0,16384.0,147982.0,162000.0,26317.0,26313.0
10.238,4.469,85.071,0.032,0.0,0.190,2154482.0,5461993.0,0.0,16384.0,141845.0,152747.0,25081.0,25081.0
8.720,3.760,87.299,0.0,0.032,0.190,1848850.0,4644611.0,0.0,32768.0,120239.0,128240.0,21525.0,21278.0
0.0,0.0,99.969,0.031,0.0,0.0,0.0,0.0,0.0,77824.0,255.0,445.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,60.0,0.0,0.0,12288.0,161.0,231.0,1.0,0.0
0.031,0.031,99.938,0.0,0.0,0.0,126.0,1688.0,0.0,0.0,151.0,266.0,2.0,2.0
0.0,0.031,99.969,0.0,0.0,0.0,60.0,0.0,0.0,0.0,149.0,209.0,1.0,0.0
0.031,0.031,99.937,0.0,0.0,0.0,1095.0,2548.0,0.0,12288.0,259.0,406.0,13.0,12.0
0.031,0.031,99.937,0.0,0.0,0.0,8358.0,11428.0,0.0,0.0,699.0,1085.0,100.0,80.0
0.031,0.031,99.937,0.0,0.0,0.0,8648.0,7182.0,0.0,12288.0,653.0,912.0,99.0,76.0
2.194,1.160,96.647,0.0,0.0,0.0,507728.0,1153255.0,0.0,0.0,31533.0,32901.0,5791.0,5597.0
11.782,4.668,83.201,0.0,0.0,0.349,2376414.0,6033104.0,0.0,20480.0,153749.0,164390.0,27653.0,27652.0
11.626,4.701,83.482,0.0,0.0,0.191,2410556.0,6110275.0,0.0,28672.0,153060.0,164183.0,28015.0,28012.0
11.196,4.485,84.192,0.0,0.0,0.127,2365612.0,5995417.0,0.0,36864.0,157508.0,167107.0,27508.0,27507.0
11.968,4.603,83.079,0.0,0.0,0.349,2481192.0,6291707.0,0.0,16384.0,159269.0,170273.0,28856.0,28855.0
11.897,4.473,83.249,0.0,0.0,0.381,2355164.0,5976014.0,0.0,20480.0,155153.0,161500.0,27383.0,27383.0
11.569,4.849,83.296,0.032,0.0,0.254,2442876.0,6196736.0,0.0,16384.0,156958.0,166242.0,28412.0,28408.0
12.231,4.563,82.953,0.0,0.0,0.253,2507200.0,6356395.0,0.0,32768.0,156017.0,166134.0,29162.0,29158.0
12.286,4.908,82.489,0.0,0.0,0.317,2454784.0,6219116.0,0.0,16384.0,158399.0,171205.0,28545.0,28544.0
11.815,4.586,83.248,0.032,0.0,0.318,2385906.0,6055606.0,0.0,28672.0,152153.0,163952.0,27737.0,27736.0
12.788,5.431,81.434,0.032,0.0,0.316,2448410.0,6206431.0,0.0,90112.0,160854.0,172760.0,28465.0,28464.0
12.177,5.037,82.467,0.0,0.032,0.287,2549106.0,6461847.0,0.0,16384.0,163245.0,174735.0,29635.0,29628.0
12.766,4.954,82.026,0.032,0.0,0.222,2493744.0,6326449.0,0.0,32768.0,159249.0,173527.0,28996.0,28992.0
11.556,4.667,83.397,0.0,0.0,0.381,2370250.0,6009980.0,0.0,16384.0,150184.0,159535.0,27566.0,27564.0
10.756,4.619,84.435,0.0,0.0,0.190,2318874.0,5879774.0,0.0,16384.0,143409.0,150273.0,26961.0,26957.0
11.054,4.390,84.268,0.0,0.0,0.288,2418064.0,6132310.0,0.0,28672.0,151567.0,163922.0,28114.0,28110.0
11.196,5.138,83.413,0.032,0.0,0.222,2405094.0,6101225.0,0.0,16384.0,150507.0,161766.0,27959.0,27958.0
11.290,4.762,83.664,0.0,0.0,0.284,2262110.0,5738097.0,0.0,28672.0,143834.0,151198.0,26299.0,26296.0
10.995,6.673,81.983,0.064,0.0,0.286,2209796.0,5597387.0,0.0,20480.0,141506.0,151386.0,25676.0,25714.0
10.327,5.605,83.879,0.0,0.0,0.189,2112486.0,5361668.0,0.0,16384.0,135431.0,140346.0,24584.0,24627.0
11.556,4.476,83.714,0.0,0.0,0.254,2423686.0,6142904.0,0.0,102400.0,153565.0,164227.0,28181.0,28179.0
12.114,4.801,82.766,0.0,0.0,0.318,2431570.0,6160432.0,0.0,16384.0,155109.0,167727.0,28290.0,28286.0
11.828,4.833,83.021,0.0,0.0,0.318,2344428.0,5949452.0,0.0,28672.0,150688.0,164045.0,27242.0,27240.0
12.161,4.726,82.766,0.032,0.0,0.315,2333910.0,5915329.0,0.0,20480.0,148464.0,159239.0,27154.0,27155.0
11.961,4.727,82.995,0.0,0.0,0.317,2488334.0,6311209.0,0.0,16384.0,158271.0,170212.0,28951.0,28948.0
12.301,4.908,82.537,0.0,0.0,0.255,2560390.0,6499166.0,0.0,16384.0,163748.0,171863.0,29741.0,29736.0
11.915,4.619,83.275,0.0,0.0,0.191,2468770.0,6255013.0,0.0,28672.0,157973.0,175736.0,28714.0,28712.0
11.658,4.320,83.672,0.032,0.0,0.318,2394082.0,6074649.0,0.0,28672.0,153603.0,162570.0,27833.0,27830.0
11.480,4.496,83.769,0.0,0.0,0.255,2501840.0,6344100.0,0.0,16384.0,157549.0,170227.0,29100.0,29092.0
11.526,3.927,84.326,0.032,0.0,0.190,2300010.0,5831883.0,0.0,16384.0,145683.0,153196.0,26740.0,26735.0
11.911,4.809,82.994,0.032,0.0,0.255,2439824.0,6181799.0,0.0,90112.0,167102.0,167927.0,28366.0,28364.0
12.029,4.780,82.748,0.032,0.0,0.412,2400386.0,6090388.0,0.0,28672.0,159871.0,165670.0,27924.0,27921.0
12.760,4.694,82.199,0.0,0.0,0.347,2458274.0,6230428.0,0.0,28672.0,159390.0,171278.0,28565.0,28562.0
11.330,4.997,83.418,0.0,0.0,0.255,2348248.0,5946510.0,0.0,20480.0,152945.0,164764.0,27308.0,27310.0
12.361,4.881,82.314,0.032,0.032,0.380,2467640.0,6267576.0,0.0,28672.0,158022.0,171922.0,28697.0,28694.0
12.654,5.093,82.126,0.0,0.0,0.127,2517138.0,6375776.0,0.0,16384.0,160390.0,174109.0,29220.0,29213.0
11.972,5.303,82.439,0.0,0.0,0.286,2396636.0,6077996.0,0.0,16384.0,174607.0,170172.0,27897.0,27897.0
12.010,5.002,82.733,0.0,0.0,0.255,2421656.0,6142699.0,0.0,49152.0,194496.0,168880.0,28157.0,28157.0
13.285,4.954,81.635,0.0,0.0,0.126,2471964.0,6258385.0,0.0,16384.0,158757.0,173287.0,28758.0,28759.0
11.798,4.662,83.286,0.0,0.0,0.254,2445802.0,6210096.0,0.0,16384.0,154287.0,166469.0,28426.0,28425.0
11.387,4.739,83.492,0.032,0.0,0.350,2362868.0,5991740.0,0.0,106496.0,152365.0,164138.0,27503.0,27500.0
11.621,4.807,83.413,0.0,0.0,0.159,2404504.0,6097631.0,0.0,16384.0,156876.0,173126.0,27941.0,27937.0
13.009,4.515,82.223,0.032,0.0,0.221,2478362.0,6278689.0,0.0,40960.0,158414.0,172561.0,28813.0,28808.0
11.672,5.268,82.776,0.0,0.0,0.284,2391832.0,6078357.0,0.0,20480.0,151469.0,164534.0,27815.0,27814.0
12.298,4.691,82.726,0.032,0.0,0.254,2492792.0,6315772.0,0.0,16384.0,154669.0,167323.0,28991.0,28988.0
11.523,4.875,83.286,0.0,0.0,0.317,2379858.0,6033503.0,0.0,16384.0,149698.0,162156.0,27673.0,27672.0
11.559,4.859,83.296,0.0,0.0,0.286,2401178.0,6099257.0,0.0,16384.0,149513.0,160046.0,27916.0,27914.0
12.547,4.571,82.535,0.032,0.0,0.315,2380270.0,6023518.0,0.0,45056.0,148893.0,159353.0,27694.0,27693.0
11.468,5.051,83.291,0.0,0.0,0.191,2506164.0,6353801.0,0.0,16384.0,153599.0,164864.0,29134.0,29125.0
11.863,4.366,83.423,0.032,0.0,0.316,2379088.0,6048094.0,0.0,20480.0,148036.0,158978.0,27653.0,27653.0
12.840,4.744,82.005,0.032,0.032,0.348,2422102.0,6133819.0,0.0,90112.0,154005.0,163569.0,28183.0,28183.0
12.603,4.889,82.222,0.0,0.0,0.286,2520498.0,6387694.0,0.0,16384.0,154746.0,166736.0,29292.0,29287.0
12.417,4.688,82.547,0.0,0.0,0.348,2496858.0,6334812.0,0.0,28672.0,154711.0,166913.0,29045.0,29046.0
11.958,4.872,82.822,0.0,0.0,0.348,2368389.0,5997799.0,0.0,28672.0,151518.0,162144.0,27532.0,27528.0
12.241,4.399,83.232,0.0,0.0,0.128,2497428.0,6337100.0,0.0,20480.0,157448.0,170591.0,29036.0,29035.0
11.819,4.626,83.238,0.0,0.0,0.317,2273906.0,5768485.0,0.0,16384.0,144752.0,156358.0,26436.0,26431.0
12.302,5.155,82.226,0.0,0.0,0.316,2435552.0,6180999.0,0.0,16384.0,156423.0,173971.0,28321.0,28321.0
12.015,5.435,82.359,0.0,0.0,0.191,2466264.0,6243018.0,0.0,28672.0,155253.0,170037.0,28690.0,28689.0
12.401,4.967,82.284,0.0,0.0,0.348,2414424.0,6129104.0,0.0,16384.0,155423.0,168182.0,28061.0,28052.0
12.425,4.964,82.359,0.032,0.032,0.190,2415274.0,6126457.0,0.0,32768.0,152499.0,167902.0,28091.0,28088.0
9.686,3.874,86.313,0.0,0.0,0.127,2003842.0,4999527.0,0.0,69632.0,122515.0,133830.0,23352.0,22941.0
0.031,0.062,99.875,0.031,0.0,0.0,312.0,3978.0,0.0,24576.0,242.0,405.0,5.0,3.0
0.0,0.0,100.0,0.0,0.0,0.0,582.0,0.0,0.0,0.0,146.0,221.0,6.0,0.0
0.0,0.0,99.969,0.031,0.0,0.0,180.0,0.0,0.0,12288.0,135.0,248.0,3.0,0.0
0.031,0.031,99.938,0.0,0.0,0.0,742.0,5292.0,0.0,0.0,180.0,382.0,10.0,8.0
0.0,0.031,99.969,0.0,0.0,0.0,2105.0,2926.0,0.0,16384.0,307.0,460.0,23.0,16.0
0.031,0.063,99.906,0.0,0.0,0.0,8412.0,7182.0,0.0,0.0,637.0,916.0,98.0,76.0
0.031,0.031,99.937,0.0,0.0,0.0,9500.0,11226.0,0.0,0.0,651.0,1100.0,101.0,79.0
0.063,0.063,99.875,0.0,0.0,0.0,8472.0,7182.0,0.0,0.0,644.0,872.0,99.0,76.0
1.819,1.223,96.832,0.0,0.0,0.125,476868.0,1028596.0,0.0,0.0,27282.0,28637.0,5382.0,5109.0
11.037,4.517,84.065,0.032,0.0,0.350,2264915.0,5734113.0,0.0,61440.0,143869.0,158544.0,26327.0,26321.0
11.479,4.730,83.538,0.0,0.0,0.252,2191898.0,5561663.0,0.0,16384.0,141387.0,154636.0,25497.0,25493.0
