"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","arldcn24",,,,"User:","apferrei"
"Cmdline:","dstat --output /tmp/dstat-run-2000000-docker-nofs.csv -cndy --net-packets",,,,"Date:","02 Jul 2014 19:15:05 CDT"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"system",,"pkt/total",
0.0,0.031,99.969,0.0,0.0,0.0,1763.0,2860.0,0.0,0.0,143.0,154.0,22.0,15.0
5.680,1.767,92.237,0.0,0.032,0.284,2556046.0,6454353.0,0.0,0.0,104929.0,61342.0,29744.0,29719.0
10.526,2.885,85.701,0.0,0.0,0.888,4578526.0,11609436.0,0.0,20480.0,187183.0,108819.0,53235.0,53229.0
10.416,2.826,85.900,0.0,0.0,0.857,4581764.0,11617498.0,0.0,28672.0,187299.0,108995.0,53305.0,53299.0
10.355,3.167,85.687,0.0,0.0,0.792,4591500.0,11638573.0,0.0,16384.0,187418.0,109047.0,53383.0,53382.0
10.396,2.916,85.832,0.032,0.0,0.824,4599818.0,11666096.0,0.0,16384.0,187560.0,109405.0,53501.0,53490.0
10.573,3.229,85.533,0.0,0.0,0.665,4592108.0,11638429.0,0.0,16384.0,185071.0,108729.0,53370.0,53365.0
10.387,2.748,86.226,0.0,0.0,0.639,4587098.0,11627522.0,0.0,16384.0,182834.0,108094.0,53342.0,53334.0
10.127,3.344,85.892,0.0,0.0,0.637,4581792.0,11619297.0,0.0,16384.0,183052.0,108162.0,53263.0,53259.0
10.715,2.830,85.755,0.0,0.0,0.700,4591542.0,11643097.0,0.0,28672.0,183012.0,108378.0,53395.0,53393.0
10.628,3.458,85.374,0.0,0.0,0.539,4660038.0,11813705.0,0.0,16384.0,186209.0,109815.0,54180.0,54176.0
10.906,3.125,85.555,0.032,0.0,0.383,4737440.0,12010146.0,0.0,90112.0,189515.0,111687.0,55092.0,55086.0
10.740,3.273,85.319,0.0,0.0,0.667,4727932.0,11987914.0,0.0,16384.0,188892.0,111479.0,55001.0,54987.0
10.676,3.059,85.532,0.0,0.0,0.733,4727682.0,11984320.0,0.0,24576.0,189369.0,111521.0,54965.0,54959.0
10.727,3.364,85.179,0.032,0.0,0.698,4723422.0,11974513.0,0.0,16384.0,190193.0,111407.0,54916.0,54911.0
10.029,3.108,86.062,0.0,0.0,0.801,4720936.0,11970955.0,0.0,28672.0,188874.0,111326.0,54906.0,54900.0
10.728,3.129,85.504,0.0,0.0,0.639,4681426.0,11867514.0,0.0,16384.0,184845.0,109805.0,54409.0,54404.0
11.111,3.524,84.762,0.0,0.0,0.603,4648020.0,11784103.0,0.0,20480.0,180531.0,108549.0,54067.0,54057.0
11.405,3.058,85.091,0.0,0.0,0.446,4651052.0,11793610.0,0.0,147456.0,180926.0,108545.0,54085.0,54076.0
10.907,3.900,84.654,0.032,0.0,0.507,4641366.0,11767641.0,0.0,16384.0,180678.0,108322.0,53974.0,53970.0
11.214,3.090,85.091,0.0,0.0,0.605,4636918.0,11753549.0,0.0,16384.0,180677.0,108218.0,53916.0,53904.0
11.047,3.438,85.068,0.0,0.0,0.446,4618282.0,11710728.0,0.0,98304.0,181206.0,108139.0,53703.0,53700.0
10.912,3.136,85.472,0.0,0.0,0.480,4614448.0,11700126.0,0.0,16384.0,186239.0,107698.0,53663.0,53658.0
10.906,3.380,85.204,0.0,0.0,0.510,4629422.0,11737237.0,0.0,16384.0,181556.0,108008.0,53821.0,53817.0
11.299,3.119,85.073,0.032,0.0,0.477,4621280.0,11717263.0,0.0,16384.0,180046.0,107831.0,53735.0,53723.0
10.883,3.009,85.531,0.0,0.0,0.576,4629600.0,11738342.0,0.0,16384.0,180970.0,108195.0,53849.0,53846.0
10.907,3.551,84.813,0.0,0.0,0.729,4623420.0,11720678.0,0.0,16384.0,182275.0,108288.0,53734.0,53734.0
11.048,3.175,85.048,0.0,0.0,0.730,4618468.0,11709997.0,0.0,28672.0,184633.0,108585.0,53714.0,53702.0
10.164,3.302,85.861,0.0,0.0,0.673,4617544.0,11706096.0,0.0,16384.0,184464.0,108610.0,53686.0,53687.0
10.892,3.176,85.043,0.0,0.0,0.889,4620672.0,11717046.0,0.0,16384.0,184711.0,108805.0,53728.0,53725.0
10.709,3.432,85.097,0.0,0.0,0.763,4620316.0,11712460.0,0.0,16384.0,184577.0,108679.0,53722.0,53717.0
10.598,3.278,85.169,0.032,0.0,0.923,4635966.0,11754298.0,0.0,90112.0,183850.0,109360.0,53906.0,53902.0
10.765,3.398,85.011,0.032,0.0,0.794,4641556.0,11765615.0,0.0,16384.0,184065.0,109318.0,53968.0,53958.0
10.615,3.475,85.304,0.0,0.0,0.606,4633900.0,11752446.0,0.0,36864.0,183782.0,109223.0,53890.0,53886.0
10.958,2.875,85.527,0.032,0.0,0.607,4638794.0,11761167.0,0.0,16384.0,183742.0,109393.0,53954.0,53947.0
10.471,3.469,85.169,0.0,0.0,0.891,4636998.0,11755274.0,0.0,16384.0,183625.0,109360.0,53903.0,53899.0
10.870,3.315,85.304,0.0,0.0,0.510,4665190.0,11829347.0,0.0,16384.0,181953.0,109546.0,54262.0,54260.0
11.122,3.027,85.277,0.0,0.0,0.574,4709392.0,11939456.0,0.0,16384.0,181019.0,109908.0,54748.0,54740.0
11.259,3.394,84.840,0.0,0.0,0.507,4709234.0,11938840.0,0.0,16384.0,185231.0,109868.0,54748.0,54747.0
10.980,3.256,85.381,0.032,0.0,0.351,4715190.0,11956275.0,0.0,28672.0,179888.0,109937.0,54842.0,54832.0
11.214,3.218,85.155,0.0,0.0,0.414,4727926.0,11983053.0,0.0,16384.0,180618.0,110225.0,54963.0,54954.0
11.193,3.125,85.077,0.032,0.0,0.574,4754962.0,12056878.0,0.0,90112.0,182007.0,111047.0,55305.0,55298.0
11.132,3.562,84.924,0.0,0.0,0.382,4758244.0,12064259.0,0.0,16384.0,182064.0,110956.0,55324.0,55317.0
11.072,3.563,84.951,0.032,0.0,0.382,4760300.0,12069385.0,0.0,16384.0,181994.0,111022.0,55361.0,55353.0
10.509,3.460,85.517,0.0,0.0,0.513,4755928.0,12057560.0,0.0,16384.0,181998.0,110929.0,55303.0,55305.0
10.642,3.484,85.299,0.0,0.0,0.575,4750958.0,12046510.0,0.0,28672.0,181750.0,110888.0,55248.0,55242.0
11.104,3.414,84.971,0.0,0.0,0.511,4705498.0,11928289.0,0.0,16384.0,181056.0,109836.0,54697.0,54690.0
11.228,3.413,84.753,0.0,0.0,0.606,4649130.0,11787864.0,0.0,20480.0,180236.0,108590.0,54054.0,54051.0
11.083,3.481,84.861,0.0,0.0,0.575,4641676.0,11769689.0,0.0,16384.0,179814.0,108432.0,53978.0,53972.0
11.408,3.591,84.430,0.032,0.0,0.540,4649270.0,11786675.0,0.0,16384.0,180349.0,108669.0,54059.0,54054.0
11.296,3.040,85.120,0.0,0.0,0.544,4605962.0,11678824.0,0.0,16384.0,178422.0,107579.0,53556.0,53553.0
10.465,3.371,85.522,0.032,0.0,0.610,4540428.0,11513587.0,0.0,163840.0,176207.0,106149.0,52806.0,52802.0
10.743,3.857,84.858,0.032,0.0,0.510,4548766.0,11529729.0,0.0,16384.0,177059.0,106278.0,52883.0,52878.0
11.514,3.372,84.701,0.0,0.0,0.413,4552234.0,11544446.0,0.0,24576.0,177022.0,106401.0,52942.0,52941.0
11.186,3.196,85.139,0.0,0.0,0.479,4555792.0,11548825.0,0.0,16384.0,177085.0,106439.0,52969.0,52962.0
11.303,3.129,85.057,0.0,0.0,0.511,4548558.0,11535984.0,0.0,16384.0,176664.0,106254.0,52900.0,52894.0
10.863,3.218,85.346,0.032,0.0,0.542,4645068.0,11776428.0,0.0,16384.0,178858.0,108466.0,54029.0,54028.0
10.357,3.187,85.851,0.032,0.0,0.574,4761382.0,12072536.0,0.0,36864.0,186830.0,111169.0,55369.0,55364.0
10.296,3.464,85.637,0.0,0.0,0.604,4767758.0,12086396.0,0.0,16384.0,181799.0,111187.0,55437.0,55433.0
10.647,2.869,85.910,0.0,0.0,0.574,4770992.0,12099785.0,0.0,16384.0,181889.0,111325.0,55485.0,55481.0
10.156,3.545,85.691,0.032,0.0,0.575,4862352.0,12327974.0,0.0,16384.0,186203.0,113339.0,56539.0,56540.0
5.098,1.416,93.235,0.0,0.0,0.252,2207704.0,5580457.0,0.0,90112.0,84731.0,51429.0,25611.0,25521.0
0.031,0.0,99.969,0.0,0.0,0.0,1486.0,0.0,0.0,0.0,59.0,79.0,6.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,60.0,0.0,0.0,12288.0,69.0,87.0,1.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,54.0,75.0,1.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,60.0,0.0,0.0,0.0,112.0,144.0,1.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,4759.0,5506.0,0.0,0.0,302.0,364.0,57.0,43.0
0.031,0.031,99.938,0.0,0.0,0.0,8252.0,7182.0,0.0,0.0,494.0,490.0,97.0,76.0
21.838,6.688,68.685,0.0,0.0,2.789,7716688.0,19496589.0,0.0,4096.0,364103.0,152622.0,89743.0,89665.0
25.663,7.702,63.311,0.0,0.0,3.324,9067210.0,22993422.0,0.0,28672.0,427588.0,177609.0,105465.0,105459.0
25.796,7.739,63.089,0.0,0.0,3.376,9083878.0,23029585.0,0.0,16384.0,427545.0,177759.0,105615.0,105603.0
26.068,7.903,63.098,0.032,0.0,2.900,9083612.0,23031739.0,0.0,16384.0,427280.0,177740.0,105655.0,105653.0
26.231,7.717,62.941,0.0,0.0,3.112,9076934.0,23013161.0,0.0,16384.0,426782.0,177466.0,105551.0,105551.0
25.829,8.099,63.202,0.0,0.0,2.870,9069986.0,22998089.0,0.0,16384.0,427079.0,178050.0,105448.0,105448.0
25.788,7.896,63.069,0.0,0.0,3.247,9083340.0,23032901.0,0.0,16384.0,427364.0,177735.0,105584.0,105581.0
26.020,8.068,63.106,0.0,0.0,2.806,9073700.0,23003146.0,0.0,28672.0,427720.0,177987.0,105524.0,105518.0
24.817,7.847,64.370,0.064,0.0,2.903,8953616.0,22679701.0,0.0,20480.0,432174.0,181650.0,103995.0,103987.0
24.268,7.316,65.999,0.0,0.0,2.417,8723862.0,22119004.0,0.0,16384.0,434876.0,184371.0,101454.0,101446.0
22.958,7.362,67.162,0.0,0.0,2.519,8710840.0,22090287.0,0.0,77824.0,431071.0,183094.0,101274.0,101280.0
23.986,7.250,66.401,0.0,0.0,2.363,8706342.0,22074786.0,0.0,16384.0,432367.0,183593.0,101246.0,101245.0
24.841,7.398,65.051,0.0,0.0,2.710,8925492.0,22633710.0,0.0,16384.0,444487.0,185392.0,103781.0,103781.0
25.563,8.151,63.717,0.0,0.0,2.569,9074130.0,23005483.0,0.0,36864.0,460885.0,186712.0,105507.0,105499.0
26.199,7.082,64.020,0.0,0.0,2.699,9097382.0,23067130.0,0.0,20480.0,449753.0,185958.0,105774.0,105766.0
25.562,7.729,63.858,0.032,0.0,2.819,9086512.0,23040089.0,0.0,16384.0,451318.0,187205.0,105661.0,105662.0
25.760,7.573,63.878,0.0,0.0,2.788,9109386.0,23092911.0,0.0,16384.0,451623.0,186690.0,105931.0,105922.0
25.715,7.851,63.954,0.0,0.0,2.479,9092840.0,23055120.0,0.0,16384.0,452496.0,187256.0,105726.0,105725.0
25.735,7.872,63.547,0.0,0.0,2.845,9092876.0,23054290.0,0.0,16384.0,450549.0,186536.0,105734.0,105736.0
26.386,7.539,63.446,0.0,0.0,2.629,9114014.0,23112309.0,0.0,61440.0,449395.0,185276.0,105985.0,105977.0
26.880,7.490,62.932,0.032,0.0,2.666,9210240.0,23350386.0,0.0,212992.0,456393.0,187007.0,107081.0,107084.0
25.961,7.881,63.171,0.0,0.0,2.987,9195698.0,23316639.0,0.0,16384.0,454217.0,186830.0,106916.0,106914.0
24.455,7.853,64.744,0.0,0.0,2.949,9019424.0,22872414.0,0.0,16384.0,443790.0,184502.0,104901.0,104902.0
24.223,7.209,65.908,0.0,0.0,2.659,8798466.0,22308278.0,0.0,16384.0,433263.0,182857.0,102297.0,102293.0
24.242,7.560,65.263,0.0,0.0,2.935,8841360.0,22415320.0,0.0,20480.0,436066.0,183464.0,102783.0,102776.0
24.169,7.353,65.633,0.0,0.0,2.845,8803344.0,22321254.0,0.0,36864.0,434279.0,182700.0,102369.0,102365.0
23.709,7.935,65.360,0.0,0.0,2.996,8828888.0,22386448.0,0.0,16384.0,436082.0,183795.0,102662.0,102664.0
24.498,7.741,65.148,0.0,0.0,2.612,8842338.0,22419820.0,0.0,16384.0,436675.0,183990.0,102802.0,102793.0
24.031,7.819,65.607,0.032,0.0,2.511,8773738.0,22243977.0,0.0,16384.0,434746.0,183610.0,102070.0,102061.0
23.749,7.396,66.146,0.0,0.0,2.710,8743862.0,22175174.0,0.0,16384.0,435622.0,184421.0,101656.0,101657.0
23.991,7.143,66.240,0.0,0.0,2.627,8739618.0,22154068.0,0.0,90112.0,436481.0,184326.0,101606.0,101602.0
24.071,6.795,66.538,0.0,0.0,2.596,8709936.0,22085074.0,0.0,28672.0,433901.0,184281.0,101300.0,101297.0
23.873,7.397,65.968,0.0,0.0,2.762,8727866.0,22130302.0,0.0,16384.0,432268.0,183760.0,101473.0,101470.0
24.089,7.157,66.198,0.032,0.0,2.524,8712070.0,22088461.0,0.0,16384.0,435271.0,184772.0,101300.0,101294.0
24.264,7.666,65.695,0.0,0.0,2.376,8742860.0,22172163.0,0.0,16384.0,433960.0,184072.0,101663.0,101658.0
23.760,7.411,66.221,0.0,0.0,2.608,8693188.0,22039577.0,0.0,20480.0,431912.0,183910.0,101095.0,101101.0
23.625,7.545,66.336,0.0,0.0,2.494,8714214.0,22093633.0,0.0,16384.0,434329.0,183968.0,101326.0,101319.0
23.823,7.429,66.122,0.0,0.0,2.626,8779716.0,22266875.0,0.0,57344.0,438164.0,185304.0,102122.0,102116.0
25.774,7.896,63.961,0.0,0.0,2.369,8924250.0,22627174.0,0.0,16384.0,433941.0,181600.0,103742.0,103738.0
26.801,7.330,62.651,0.032,0.032,3.155,9150786.0,23199758.0,0.0,16384.0,434976.0,179258.0,106404.0,106400.0
26.406,8.198,62.504,0.0,0.0,2.892,9146082.0,23186933.0,0.0,94208.0,434978.0,179007.0,106345.0,106330.0
26.050,8.174,62.595,0.0,0.0,3.181,9141694.0,23176566.0,0.0,16384.0,435246.0,179123.0,106294.0,106287.0
26.593,7.734,62.377,0.0,0.0,3.296,9144558.0,23184478.0,0.0,16384.0,434417.0,178819.0,106329.0,106321.0
26.219,7.646,62.631,0.0,0.0,3.504,9147002.0,23191233.0,0.0,45056.0,434445.0,179172.0,106284.0,106268.0
27.116,7.352,62.667,0.0,0.0,2.864,9138752.0,23172353.0,0.0,16384.0,434279.0,179345.0,106384.0,106387.0
27.047,7.136,62.695,0.0,0.0,3.122,9141636.0,23178672.0,0.0,16384.0,434326.0,179254.0,106281.0,106276.0
26.682,7.651,62.735,0.0,0.0,2.933,9135716.0,23164881.0,0.0,16384.0,434174.0,179074.0,106233.0,106224.0
26.207,7.942,62.484,0.0,0.0,3.367,9140010.0,23171533.0,0.0,16384.0,433963.0,179028.0,106253.0,106248.0
26.227,7.871,62.715,0.0,0.0,3.187,9142320.0,23176045.0,0.0,16384.0,434871.0,179039.0,106285.0,106286.0
25.904,8.180,62.429,0.0,0.0,3.488,9140200.0,23181048.0,0.0,32768.0,436144.0,179298.0,106310.0,106302.0
26.518,7.854,62.639,0.032,0.0,2.957,9135510.0,23159017.0,0.0,77824.0,435481.0,178794.0,106217.0,106210.0
26.062,7.985,62.951,0.0,0.0,3.002,9135140.0,23163586.0,0.0,16384.0,435278.0,178962.0,106191.0,106188.0
26.378,7.582,62.791,0.0,0.0,3.249,9127490.0,23138671.0,0.0,16384.0,435057.0,178745.0,106168.0,106161.0
25.891,7.856,62.659,0.0,0.032,3.562,9131306.0,23159141.0,0.0,16384.0,437329.0,179187.0,106190.0,106186.0
26.068,7.935,62.843,0.0,0.0,3.155,9125456.0,23136134.0,0.0,16384.0,439317.0,178907.0,106080.0,106070.0
26.319,7.947,62.715,0.032,0.0,2.988,9126636.0,23138564.0,0.0,77824.0,440296.0,179023.0,106158.0,106155.0
26.751,7.797,62.504,0.0,0.0,2.948,9126756.0,23143622.0,0.0,16384.0,439120.0,178885.0,106114.0,106109.0
25.724,8.246,62.687,0.0,0.032,3.311,9135240.0,23161848.0,0.0,16384.0,436044.0,179128.0,106227.0,106223.0
26.043,7.291,63.929,0.0,0.0,2.738,8952178.0,22698716.0,0.0,16384.0,431318.0,179442.0,104069.0,104063.0
24.129,7.255,65.580,0.0,0.0,3.036,8769980.0,22237067.0,0.0,16384.0,427967.0,180537.0,102008.0,102004.0
3.698,1.034,94.735,0.031,0.0,0.501,1350162.0,3374540.0,0.0,90112.0,64704.0,27345.0,15630.0,15375.0
0.0,0.031,99.969,0.0,0.0,0.0,120.0,0.0,0.0,20480.0,102.0,145.0,2.0,0.0
0.031,0.0,99.969,0.0,0.0,0.0,120.0,0.0,0.0,0.0,68.0,85.0,2.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,59.0,82.0,3.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,180.0,0.0,0.0,0.0,69.0,84.0,3.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,7447.0,7840.0,0.0,4096.0,466.0,494.0,89.0,68.0
0.031,0.062,99.906,0.0,0.0,0.0,8372.0,7182.0,0.0,0.0,520.0,482.0,99.0,76.0
1.470,0.438,97.905,0.0,0.0,0.188,538326.0,1232074.0,0.0,12288.0,25704.0,12547.0,6273.0,6089.0
32.294,9.450,54.375,0.0,0.0,3.882,10715916.0,27175512.0,0.0,16384.0,546128.0,188033.0,124576.0,124578.0
31.521,9.548,54.821,0.0,0.0,4.110,10409068.0,26388728.0,0.0,16384.0,507254.0,171164.0,121089.0,121082.0
31.198,9.100,55.200,0.0,0.0,4.502,10379824.0,26317836.0,0.0,20480.0,501203.0,168607.0,120654.0,120657.0
30.937,9.278,55.795,0.0,0.0,3.990,10317584.0,26166532.0,0.0,16384.0,492619.0,166081.0,119975.0,119977.0
30.952,9.485,55.390,0.0,0.0,4.173,10322614.0,26169348.0,0.0,16384.0,496583.0,167763.0,120025.0,120013.0
31.230,9.527,55.110,0.0,0.0,4.132,10352602.0,26245300.0,0.0,28672.0,500578.0,168874.0,120357.0,120348.0
31.414,8.890,55.236,0.0,0.0,4.461,10349108.0,26241930.0,0.0,16384.0,501363.0,168258.0,120342.0,120342.0
31.260,9.584,55.094,0.0,0.0,4.062,10376796.0,26310995.0,0.0,20480.0,505551.0,170886.0,120686.0,120674.0
31.853,9.486,54.410,0.0,0.0,4.251,10467700.0,26537418.0,0.0,20480.0,516663.0,173914.0,121695.0,121689.0
30.435,9.711,55.189,0.0,0.0,4.665,10367218.0,26291285.0,0.0,77824.0,503472.0,169532.0,120564.0,120555.0
31.500,9.313,55.118,0.0,0.0,4.069,10536552.0,26715108.0,0.0,16384.0,529144.0,183312.0,122579.0,122576.0
32.340,9.258,54.566,0.032,0.0,3.805,10731664.0,27211229.0,0.0,28672.0,558551.0,197173.0,124725.0,124716.0
31.546,9.521,55.030,0.0,0.0,3.904,10668068.0,27046885.0,0.0,16384.0,549903.0,194734.0,124031.0,124026.0
33.143,10.317,52.571,0.0,0.0,3.968,11184938.0,28358646.0,0.0,16384.0,610901.0,215887.0,130075.0,130073.0
30.711,9.105,56.536,0.0,0.0,3.648,10322010.0,26165911.0,0.0,16384.0,513358.0,183081.0,120029.0,120012.0
30.928,9.348,56.148,0.0,0.0,3.576,10286920.0,26087144.0,0.0,16384.0,506765.0,179076.0,119631.0,119634.0
30.601,9.024,56.435,0.0,0.0,3.940,10379586.0,26318025.0,0.0,16384.0,519205.0,184786.0,120672.0,120667.0
31.359,9.424,55.556,0.0,0.0,3.661,10583348.0,26833348.0,0.0,28672.0,551086.0,191798.0,123072.0,123069.0
31.870,9.160,55.439,0.0,0.0,3.531,10569074.0,26795906.0,0.0,16384.0,543597.0,193539.0,122814.0,122815.0
31.391,9.851,55.496,0.032,0.0,3.231,10529346.0,26703134.0,0.0,90112.0,546972.0,190863.0,122505.0,122494.0
31.577,9.045,55.760,0.0,0.0,3.618,10432550.0,26452824.0,0.0,16384.0,516251.0,179347.0,121356.0,121371.0
32.308,9.321,54.280,0.0,0.0,4.090,10545886.0,26738273.0,0.0,20480.0,521496.0,175355.0,122620.0,122601.0
32.101,9.226,54.660,0.0,0.0,4.013,10451580.0,26499305.0,0.0,24576.0,508321.0,170459.0,121500.0,121494.0
32.078,9.269,54.761,0.0,0.0,3.891,10440918.0,26476113.0,0.0,45056.0,509593.0,171270.0,121416.0,121417.0
31.589,9.515,54.583,0.0,0.0,4.313,10538732.0,26723906.0,0.0,16384.0,516898.0,173395.0,122573.0,122567.0
33.502,9.306,53.281,0.0,0.0,3.912,10744128.0,27237098.0,0.0,16384.0,536744.0,177967.0,124910.0,124897.0
31.392,9.430,54.525,0.0,0.0,4.652,10546086.0,26736399.0,0.0,16384.0,514414.0,172702.0,122642.0,122638.0
32.068,10.025,53.732,0.0,0.0,4.175,10706722.0,27149026.0,0.0,36864.0,533365.0,178645.0,124523.0,124517.0
32.302,8.841,54.436,0.0,0.0,4.421,10538328.0,26725318.0,0.0,16384.0,512227.0,170195.0,122516.0,122526.0
32.811,9.567,53.607,0.0,0.0,4.015,10609784.0,26901063.0,0.0,28672.0,522614.0,174155.0,123365.0,123354.0
32.552,9.540,53.597,0.0,0.0,4.311,10725820.0,27196097.0,0.0,77824.0,535338.0,177513.0,124709.0,124705.0
32.742,9.151,53.800,0.0,0.0,4.307,10607600.0,26892980.0,0.0,16384.0,531940.0,177130.0,123346.0,123336.0
32.006,9.479,54.250,0.0,0.0,4.265,10521432.0,26677839.0,0.0,16384.0,518984.0,174423.0,122365.0,122363.0
32.119,9.313,54.260,0.032,0.0,4.276,10594428.0,26857104.0,0.0,16384.0,522605.0,175316.0,123144.0,123135.0
32.678,10.143,52.678,0.0,0.0,4.501,10870686.0,27568113.0,0.0,16384.0,560818.0,184020.0,126441.0,126436.0
32.757,8.802,54.448,0.0,0.0,3.992,10490096.0,26587152.0,0.0,28672.0,510176.0,171354.0,121946.0,121942.0
32.090,9.200,54.727,0.0,0.0,3.984,10457766.0,26526211.0,0.0,20480.0,511293.0,172342.0,121608.0,121605.0
33.059,9.287,53.344,0.0,0.0,4.311,10647114.0,26991315.0,0.0,20480.0,537278.0,180898.0,123786.0,123780.0
32.142,9.143,54.255,0.0,0.0,4.461,10565656.0,26789798.0,0.0,16384.0,516194.0,171646.0,122862.0,122853.0
31.189,9.984,54.675,0.0,0.0,4.152,10541168.0,26728302.0,0.0,16384.0,511691.0,170610.0,122571.0,122564.0
32.930,9.818,53.044,0.032,0.0,4.176,10970616.0,27820103.0,0.0,90112.0,575387.0,195400.0,127648.0,127644.0
36.526,10.983,48.276,0.0,0.0,4.215,12122274.0,30731004.0,0.0,28672.0,714439.0,241827.0,140962.0,140959.0
35.215,11.356,49.250,0.0,0.0,4.179,11881378.0,30124719.0,0.0,16384.0,679629.0,231508.0,138071.0,138059.0
32.604,9.610,53.822,0.0,0.0,3.964,10926716.0,27702415.0,0.0,16384.0,579818.0,203276.0,127074.0,127071.0
35.388,10.444,49.824,0.0,0.0,4.344,11805668.0,29941261.0,0.0,16384.0,669990.0,230839.0,137295.0,137300.0
35.655,11.260,48.823,0.0,0.0,4.262,11926082.0,30231788.0,0.0,16384.0,696182.0,234576.0,138674.0,138664.0
33.120,11.008,51.680,0.0,0.0,4.192,11443078.0,29023675.0,0.0,16384.0,637330.0,221630.0,133051.0,133048.0
35.134,10.390,50.224,0.0,0.0,4.252,11678082.0,29604580.0,0.0,28672.0,658409.0,225536.0,135760.0,135761.0
35.355,10.780,49.503,0.0,0.0,4.363,11859246.0,30065987.0,0.0,20480.0,675375.0,229008.0,137930.0,137911.0
38.205,11.097,46.512,0.0,0.0,4.185,12348900.0,31315527.0,0.0,16384.0,734426.0,249438.0,143603.0,143600.0
34.874,10.488,50.653,0.032,0.0,3.953,11498800.0,29151684.0,0.0,77824.0,673364.0,219917.0,133684.0,133681.0
37.203,10.487,47.947,0.0,0.0,4.362,12162720.0,30832140.0,0.0,16384.0,696077.0,235702.0,141388.0,141385.0
38.054,10.501,47.110,0.0,0.0,4.335,12378042.0,31389367.0,0.0,16384.0,719732.0,244083.0,143943.0,143943.0
35.042,9.897,50.645,0.0,0.0,4.417,11729008.0,29740642.0,0.0,28672.0,650890.0,223918.0,136436.0,136433.0
37.420,10.558,47.465,0.0,0.0,4.557,12265034.0,31098550.0,0.0,16384.0,708502.0,239995.0,142621.0,142617.0
36.329,10.976,48.427,0.0,0.0,4.268,12149164.0,30805977.0,0.0,16384.0,699811.0,240074.0,141301.0,141305.0
35.114,11.321,49.153,0.0,0.0,4.413,11990852.0,30399156.0,0.0,16384.0,684680.0,236841.0,139342.0,139332.0
35.055,10.936,50.032,0.0,0.0,3.977,11828528.0,29999173.0,0.0,24576.0,664409.0,230537.0,137556.0,137565.0
35.470,10.660,49.143,0.032,0.0,4.695,11835974.0,30006526.0,0.0,16384.0,665271.0,227813.0,137627.0,137616.0
