"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","arldcn24",,,,"User:","apferrei"
"Cmdline:","dstat --output /tmp/dstat-run-2000000-vm.csv -cndy --net-packets",,,,"Date:","16 Jul 2014 11:20:56 CDT"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"system",,"pkt/total",
0.031,0.0,99.938,0.031,0.0,0.0,666.0,374.0,0.0,12288.0,125.0,167.0,11.0,2.0
0.0,0.031,99.969,0.0,0.0,0.0,666.0,338.0,0.0,0.0,112.0,199.0,11.0,1.0
0.031,0.0,99.969,0.0,0.0,0.0,666.0,374.0,0.0,0.0,120.0,235.0,11.0,2.0
0.031,0.0,99.969,0.0,0.0,0.0,486.0,322.0,0.0,0.0,126.0,230.0,8.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,486.0,374.0,0.0,0.0,85.0,169.0,8.0,2.0
0.031,0.031,99.938,0.0,0.0,0.0,306.0,322.0,0.0,0.0,85.0,151.0,5.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,246.0,374.0,0.0,12288.0,121.0,243.0,4.0,2.0
0.062,0.0,99.938,0.0,0.0,0.0,186.0,338.0,0.0,0.0,149.0,299.0,3.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,366.0,374.0,0.0,0.0,115.0,167.0,6.0,2.0
2.705,0.440,96.697,0.0,0.0,0.157,2110387.0,1239297.0,0.0,0.0,31097.0,29387.0,11150.0,11140.0
10.725,2.043,86.594,0.0,0.0,0.638,10177583.0,10176174.0,0.0,0.0,116843.0,114354.0,66937.0,66933.0
10.506,2.018,86.835,0.0,0.0,0.641,10050112.0,9994852.0,0.0,4096.0,116867.0,117362.0,65928.0,65924.0
11.613,2.086,85.554,0.0,0.0,0.747,9739771.0,9731216.0,0.0,12288.0,112212.0,110004.0,64053.0,64044.0
10.405,2.404,86.433,0.0,0.0,0.759,10027563.0,9947574.0,0.0,0.0,115455.0,112828.0,65679.0,65676.0
10.872,2.567,85.832,0.0,0.0,0.729,10392251.0,10315082.0,0.0,0.0,120365.0,121424.0,68107.0,68104.0
10.243,1.914,87.141,0.0,0.0,0.702,10163513.0,10201994.0,0.0,12288.0,116522.0,115230.0,66973.0,66969.0
10.019,2.219,86.937,0.0,0.0,0.824,10566790.0,11595273.0,0.0,53248.0,113580.0,112230.0,72902.0,72891.0
10.634,2.101,86.597,0.0,0.0,0.669,10126701.0,10095578.0,0.0,0.0,117049.0,116939.0,66515.0,66512.0
10.406,2.221,86.739,0.032,0.0,0.603,10081558.0,10025763.0,0.0,12288.0,116578.0,115649.0,66140.0,66138.0
10.348,2.044,87.065,0.0,0.0,0.543,10175151.0,10153119.0,0.0,0.0,116398.0,115793.0,66856.0,66852.0
11.671,2.365,85.216,0.0,0.0,0.747,9964902.0,9924984.0,0.0,12288.0,114938.0,114521.0,65408.0,65402.0
10.668,2.121,86.483,0.0,0.0,0.728,9940843.0,9903894.0,0.0,0.0,114692.0,114406.0,65293.0,65288.0
10.274,1.978,87.364,0.0,0.0,0.383,9916754.0,9872982.0,0.0,0.0,114590.0,112783.0,65080.0,65073.0
10.627,2.227,86.637,0.0,0.0,0.509,10203227.0,10159983.0,0.0,12288.0,117483.0,118212.0,66978.0,66972.0
9.866,2.101,87.460,0.0,0.032,0.541,9842697.0,9872151.0,0.0,0.0,112655.0,110066.0,64832.0,64826.0
10.242,1.972,87.214,0.0,0.0,0.573,9801372.0,9730099.0,0.0,12288.0,113398.0,111992.0,64241.0,64236.0
9.547,1.916,88.091,0.0,0.0,0.447,9672490.0,9817764.0,0.0,0.0,110055.0,107662.0,64096.0,64091.0
10.022,2.170,87.297,0.0,0.0,0.511,9825503.0,9618646.0,0.0,0.0,114313.0,113672.0,63943.0,63942.0
11.882,2.426,85.070,0.0,0.0,0.622,9971622.0,9920365.0,0.0,0.0,115036.0,113532.0,65425.0,65417.0
10.738,2.281,86.379,0.0,0.0,0.602,10109014.0,10049472.0,0.0,12288.0,116904.0,115801.0,66300.0,66290.0
10.327,2.288,86.845,0.0,0.0,0.540,10005367.0,9998987.0,0.0,12288.0,115192.0,112134.0,65802.0,65797.0
10.357,1.848,87.126,0.0,0.0,0.669,10142963.0,10147339.0,0.0,0.0,116201.0,114015.0,66746.0,66743.0
10.146,2.156,86.906,0.0,0.0,0.793,9979113.0,9930072.0,0.0,0.0,114640.0,112951.0,65479.0,65472.0
9.927,1.782,87.655,0.0,0.0,0.636,9698868.0,9633704.0,0.0,0.0,111961.0,109050.0,63569.0,63569.0
10.506,1.847,86.947,0.0,0.0,0.700,10129485.0,10101179.0,0.0,0.0,116490.0,115481.0,66565.0,66559.0
9.433,1.848,88.145,0.0,0.0,0.574,9381036.0,9344578.0,0.0,24576.0,108045.0,106691.0,61583.0,61583.0
12.178,2.107,84.878,0.0,0.0,0.837,10074368.0,10009016.0,0.0,0.0,115519.0,112714.0,66033.0,66029.0
10.644,2.116,86.418,0.0,0.0,0.821,10016004.0,9967111.0,0.0,0.0,114090.0,113604.0,65728.0,65721.0
9.917,1.907,87.603,0.0,0.0,0.572,9551476.0,9562965.0,0.0,0.0,109363.0,107162.0,62875.0,62866.0
10.426,2.098,86.777,0.0,0.0,0.699,10060587.0,10054637.0,0.0,0.0,115628.0,115053.0,66158.0,66153.0
10.013,2.066,87.127,0.032,0.0,0.763,9992191.0,9922223.0,0.0,12288.0,115536.0,115105.0,65495.0,65493.0
10.431,1.914,87.081,0.0,0.0,0.574,10054488.0,9996922.0,0.0,532480.0,116358.0,114143.0,65966.0,65960.0
10.336,2.240,86.912,0.0,0.0,0.512,10153786.0,10132524.0,0.0,0.0,117077.0,114661.0,66688.0,66682.0
10.064,2.141,87.252,0.0,0.0,0.543,10010284.0,9962490.0,0.0,0.0,115826.0,111406.0,65731.0,65721.0
12.040,2.527,84.841,0.0,0.031,0.561,9985668.0,9966231.0,0.0,0.0,117019.0,115375.0,65586.0,65581.0
10.720,2.284,86.521,0.0,0.0,0.476,9941467.0,9945143.0,0.0,12288.0,114476.0,111565.0,65427.0,65418.0
10.511,2.045,86.773,0.0,0.0,0.671,10173513.0,10090202.0,0.0,8192.0,117408.0,115599.0,66662.0,66653.0
10.316,2.172,86.873,0.0,0.0,0.639,10834137.0,11902088.0,0.0,20480.0,116964.0,114671.0,74769.0,74762.0
10.577,2.485,86.493,0.0,0.0,0.446,10185439.0,10146954.0,0.0,0.0,117570.0,117228.0,66877.0,66876.0
10.284,2.236,86.937,0.0,0.0,0.543,10150209.0,10114384.0,0.0,0.0,116443.0,112603.0,66625.0,66619.0
10.671,1.917,86.901,0.0,0.0,0.511,10163589.0,10140778.0,0.0,12288.0,118422.0,114607.0,66811.0,66807.0
10.409,1.841,87.147,0.0,0.0,0.603,9689665.0,9645218.0,0.0,0.0,111908.0,111176.0,63575.0,63563.0
12.219,2.182,84.788,0.0,0.0,0.810,10363937.0,10327869.0,0.0,0.0,119817.0,122062.0,68056.0,68062.0
10.875,2.188,86.208,0.0,0.0,0.729,10433463.0,10398267.0,0.0,12288.0,120243.0,121941.0,68543.0,68534.0
10.790,2.031,86.449,0.0,0.0,0.730,10246623.0,10205691.0,0.0,0.0,118798.0,120616.0,67260.0,67256.0
10.025,2.101,87.015,0.0,0.0,0.859,10031304.0,10001370.0,0.0,12288.0,115397.0,116611.0,65894.0,65887.0
10.198,1.785,87.221,0.0,0.0,0.797,9972735.0,9941254.0,0.0,8192.0,114866.0,117044.0,65454.0,65454.0
10.146,1.845,87.277,0.0,0.0,0.732,10029692.0,9981047.0,0.0,0.0,116557.0,116971.0,65836.0,65835.0
10.839,2.034,86.523,0.0,0.0,0.604,10215181.0,10185989.0,0.0,0.0,120349.0,118678.0,67112.0,67102.0
11.468,1.985,85.917,0.0,0.0,0.630,10055881.0,9995905.0,0.0,12288.0,117062.0,118437.0,65942.0,65933.0
11.505,2.194,85.235,0.031,0.0,1.034,10242964.0,10230796.0,0.0,12288.0,121600.0,120272.0,67336.0,67335.0
10.914,2.721,85.701,0.0,0.0,0.664,10361745.0,10342403.0,0.0,0.0,125148.0,121095.0,68090.0,68083.0
10.712,2.161,86.523,0.0,0.0,0.604,9844891.0,9770151.0,0.0,0.0,117006.0,115609.0,64526.0,64524.0
10.676,1.988,86.855,0.0,0.0,0.481,10280319.0,10258839.0,0.0,0.0,119191.0,119491.0,67524.0,67518.0
10.395,2.328,86.767,0.0,0.0,0.510,10134017.0,10076264.0,0.0,0.0,118130.0,117505.0,66509.0,66507.0
10.892,2.166,86.433,0.032,0.0,0.478,10219378.0,10222397.0,0.0,24576.0,118973.0,118218.0,67229.0,67221.0
10.360,2.200,86.930,0.0,0.0,0.510,9758361.0,9700583.0,0.0,0.0,114227.0,114916.0,64005.0,63997.0
11.677,2.215,85.665,0.0,0.0,0.443,10328154.0,10291698.0,0.0,0.0,120379.0,119968.0,67812.0,67808.0
11.531,2.394,85.507,0.0,0.0,0.567,10146022.0,10111445.0,0.0,0.0,117924.0,117508.0,66617.0,66613.0
7.972,1.455,90.130,0.0,0.0,0.443,7987104.0,8776052.0,0.0,0.0,86733.0,84588.0,55149.0,55148.0
0.0,0.0,100.0,0.0,0.0,0.0,306.0,374.0,0.0,12288.0,115.0,228.0,5.0,2.0
0.0,0.031,99.969,0.0,0.0,0.0,366.0,428.0,0.0,12288.0,133.0,253.0,6.0,2.0
0.0,0.0,100.0,0.0,0.0,0.0,426.0,390.0,0.0,0.0,86.0,171.0,7.0,2.0
0.0,0.0,100.0,0.0,0.0,0.0,1183.0,412.0,0.0,0.0,138.0,195.0,12.0,2.0
0.0,0.031,99.937,0.0,0.0,0.031,12696.0,13275.0,0.0,0.0,529.0,1008.0,122.0,134.0
18.477,2.934,77.497,0.0,0.0,1.092,13236344.0,11340265.0,0.0,0.0,165878.0,107050.0,81185.0,81150.0
23.765,3.815,70.951,0.0,0.0,1.470,18298038.0,18264212.0,0.0,491520.0,210427.0,132114.0,120253.0,120243.0
21.753,4.063,72.873,0.032,0.0,1.280,18159245.0,18115653.0,0.0,12288.0,209267.0,133510.0,119299.0,119288.0
21.973,4.068,72.422,0.0,0.0,1.537,20032463.0,21943991.0,0.0,0.0,216557.0,135407.0,138078.0,138072.0
21.300,3.700,73.649,0.0,0.0,1.351,18171742.0,18148296.0,0.0,0.0,208285.0,130435.0,119403.0,119392.0
22.456,3.716,72.342,0.0,0.0,1.486,18798723.0,18695708.0,0.0,0.0,218387.0,138169.0,123343.0,123332.0
22.784,3.803,71.769,0.0,0.0,1.644,18901864.0,18835400.0,0.0,24576.0,221931.0,147510.0,124116.0,124118.0
22.993,3.982,71.419,0.0,0.0,1.606,19089421.0,19012332.0,0.0,0.0,224713.0,147815.0,125304.0,125299.0
23.182,4.175,70.968,0.0,0.0,1.676,18781265.0,18732313.0,0.0,20480.0,220138.0,145013.0,123367.0,123363.0
24.538,4.701,69.226,0.0,0.0,1.536,19029440.0,18886066.0,0.0,0.0,224634.0,150534.0,124739.0,124726.0
24.383,3.781,70.074,0.0,0.0,1.762,19406603.0,19447499.0,0.0,0.0,227798.0,158889.0,127762.0,127757.0
21.678,3.522,73.327,0.032,0.0,1.441,18047662.0,17970087.0,0.0,12288.0,210678.0,135943.0,118499.0,118481.0
21.613,3.613,73.258,0.0,0.0,1.516,18236525.0,18220660.0,0.0,0.0,213803.0,140970.0,119848.0,119843.0
22.394,4.247,71.750,0.0,0.0,1.609,18939288.0,18796428.0,0.0,0.0,223005.0,147454.0,124158.0,124150.0
21.180,4.008,73.346,0.0,0.0,1.466,18622952.0,18514276.0,0.0,12288.0,218096.0,143492.0,122182.0,122164.0
22.569,3.935,72.098,0.0,0.0,1.398,18971528.0,18825453.0,0.0,0.0,223645.0,145800.0,124290.0,124278.0
23.838,4.209,70.226,0.0,0.0,1.727,18866897.0,18891866.0,0.0,20480.0,220819.0,147228.0,124153.0,124146.0
23.986,4.213,70.198,0.0,0.0,1.603,19072153.0,19119806.0,0.0,0.0,223486.0,146431.0,125621.0,125617.0
21.387,4.078,72.672,0.0,0.0,1.863,18275947.0,18026170.0,0.0,0.0,216827.0,145673.0,119421.0,119411.0
23.296,4.384,70.496,0.0,0.0,1.824,19504144.0,19580444.0,0.0,0.0,229643.0,151229.0,128518.0,128503.0
22.634,3.836,71.547,0.032,0.0,1.950,18889519.0,18761082.0,0.0,12288.0,221464.0,145519.0,123957.0,123953.0
23.344,3.794,71.350,0.0,0.0,1.511,19075511.0,18898796.0,0.0,12288.0,225479.0,146665.0,124814.0,124816.0
21.712,3.489,73.376,0.0,0.0,1.422,18712990.0,18867977.0,0.0,0.0,216968.0,139895.0,123552.0,123549.0
21.983,3.862,72.417,0.0,0.0,1.738,18603402.0,18468654.0,0.0,0.0,222079.0,144400.0,121957.0,121945.0
25.008,4.465,68.810,0.0,0.0,1.717,19471482.0,19321506.0,0.0,0.0,228397.0,150944.0,127571.0,127568.0
24.365,4.547,69.175,0.0,0.0,1.913,19384653.0,19416399.0,0.0,0.0,227444.0,149703.0,127652.0,127650.0
25.364,4.433,68.619,0.0,0.0,1.583,19690444.0,19513278.0,0.0,24576.0,233877.0,157597.0,128903.0,128887.0
23.165,3.606,71.347,0.0,0.0,1.883,19066738.0,19151718.0,0.0,0.0,222547.0,139909.0,125699.0,125691.0
23.541,3.837,70.848,0.0,0.0,1.774,19515314.0,19354955.0,0.0,0.0,233381.0,152871.0,127827.0,127830.0
22.998,4.085,71.277,0.0,0.0,1.640,19269982.0,19185573.0,0.0,0.0,228797.0,146380.0,126455.0,126443.0
23.425,3.813,71.115,0.0,0.0,1.648,19405476.0,19379644.0,0.0,0.0,228487.0,154445.0,127564.0,127559.0
23.218,4.095,70.977,0.032,0.0,1.677,19234015.0,19049665.0,0.0,12288.0,227421.0,151343.0,125958.0,125949.0
24.062,4.094,69.844,0.0,0.0,2.0,18773883.0,18962416.0,0.0,12288.0,220744.0,149497.0,124111.0,124102.0
23.612,4.284,70.422,0.0,0.0,1.682,18762796.0,18450738.0,0.0,0.0,223495.0,149318.0,122406.0,122398.0
23.348,4.266,70.462,0.0,0.032,1.892,20845613.0,22928059.0,0.0,0.0,229628.0,152949.0,143941.0,143937.0
23.242,3.884,71.075,0.0,0.0,1.798,19281362.0,19220755.0,0.0,0.0,226969.0,145442.0,126625.0,126619.0
23.151,4.004,71.230,0.0,0.0,1.614,19332155.0,19221801.0,0.0,585728.0,226967.0,149505.0,126811.0,126799.0
21.808,3.667,73.046,0.0,0.0,1.480,18552968.0,18569081.0,0.0,0.0,214235.0,136756.0,122045.0,122049.0
22.440,3.381,72.505,0.0,0.0,1.674,18725705.0,18608908.0,0.0,12288.0,218596.0,142190.0,122866.0,122854.0
20.990,3.568,74.060,0.0,0.0,1.382,17858473.0,17787951.0,0.0,0.0,207127.0,133732.0,117156.0,117158.0
23.580,3.951,70.741,0.0,0.0,1.728,18203308.0,18176126.0,0.0,0.0,210642.0,134343.0,119683.0,119673.0
21.906,3.450,73.188,0.0,0.0,1.456,17896316.0,17840105.0,0.0,20480.0,207144.0,130556.0,117550.0,117538.0
21.225,3.815,73.549,0.0,0.0,1.411,18149692.0,18087675.0,0.0,0.0,210379.0,134525.0,119178.0,119172.0
23.055,4.391,70.940,0.0,0.0,1.614,19750867.0,19620771.0,0.0,0.0,233689.0,149508.0,129465.0,129470.0
22.963,3.800,71.626,0.0,0.0,1.610,19486295.0,19457484.0,0.0,20480.0,228604.0,142920.0,128184.0,128162.0
22.065,3.806,72.548,0.0,0.0,1.581,18823108.0,18788778.0,0.0,0.0,217824.0,140176.0,123629.0,123622.0
23.573,3.483,71.300,0.032,0.032,1.580,19358493.0,19185695.0,0.0,12288.0,226740.0,149160.0,126766.0,126765.0
20.883,3.995,73.888,0.0,0.0,1.234,18417812.0,18504261.0,0.0,0.0,216117.0,137441.0,121425.0,121417.0
25.269,3.904,69.105,0.0,0.0,1.721,18953266.0,18792139.0,0.0,0.0,221954.0,142264.0,124212.0,124208.0
22.674,3.906,71.959,0.0,0.0,1.461,18340813.0,18273144.0,0.0,0.0,214602.0,138649.0,120331.0,120325.0
23.154,3.789,71.644,0.0,0.0,1.413,18851325.0,18686623.0,0.0,12288.0,222873.0,147003.0,123476.0,123471.0
22.504,3.756,72.263,0.0,0.0,1.477,18938815.0,18990519.0,0.0,20480.0,218889.0,141696.0,124839.0,124836.0
22.962,4.092,71.387,0.0,0.0,1.559,19408894.0,19245462.0,0.0,0.0,228370.0,151604.0,127082.0,127075.0
22.624,3.581,72.428,0.0,0.0,1.367,19108534.0,19206335.0,0.0,0.0,223341.0,147524.0,125982.0,125973.0
22.157,3.476,73.229,0.0,0.0,1.137,18640361.0,18526178.0,0.0,0.0,218137.0,140287.0,122277.0,122268.0
21.643,3.585,73.533,0.0,0.0,1.239,18615602.0,18551339.0,0.0,0.0,216951.0,140907.0,122223.0,122215.0
24.040,4.430,69.919,0.0,0.0,1.611,18614293.0,18626904.0,0.0,24576.0,216048.0,136112.0,122489.0,122488.0
23.492,4.172,70.603,0.0,0.0,1.733,19129799.0,18842957.0,0.0,0.0,227190.0,151324.0,124885.0,124879.0
22.600,3.884,71.750,0.0,0.0,1.766,18897832.0,18794148.0,0.0,0.0,221686.0,145350.0,123963.0,123956.0
22.151,3.767,72.022,0.0,0.0,2.061,18902596.0,19064467.0,0.0,0.0,219279.0,144447.0,124836.0,124826.0
4.433,0.723,94.530,0.0,0.0,0.314,4839655.0,6449338.0,0.0,0.0,44057.0,29566.0,37224.0,37211.0
0.0,0.031,99.969,0.0,0.0,0.0,1883.0,374.0,0.0,24576.0,103.0,194.0,11.0,2.0
0.0,0.0,100.0,0.0,0.0,0.0,426.0,338.0,0.0,0.0,94.0,162.0,7.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,2672.0,374.0,0.0,0.0,127.0,246.0,12.0,2.0
0.031,0.0,99.969,0.0,0.0,0.0,306.0,322.0,0.0,0.0,153.0,223.0,5.0,1.0
1.190,0.282,98.402,0.0,0.0,0.125,999185.0,939837.0,0.0,0.0,14731.0,12422.0,7033.0,7024.0
25.860,4.236,67.994,0.0,0.0,1.911,21024756.0,20937510.0,0.0,0.0,250387.0,113313.0,137927.0,137931.0
24.295,3.397,70.609,0.0,0.0,1.699,20107303.0,20094121.0,0.0,12288.0,234395.0,110003.0,132230.0,132213.0
24.497,3.796,69.987,0.0,0.0,1.720,20659380.0,20531052.0,0.0,0.0,243709.0,112626.0,135503.0,135504.0
24.413,3.585,70.339,0.0,0.0,1.662,20534643.0,20398263.0,0.0,12288.0,243735.0,112355.0,134619.0,134614.0
24.126,3.465,70.855,0.0,0.0,1.554,20156425.0,20111682.0,0.0,0.0,234869.0,110090.0,132485.0,132480.0
23.442,3.799,71.266,0.0,0.0,1.494,20048622.0,20086488.0,0.0,503808.0,233831.0,109088.0,131934.0,131931.0
27.742,4.072,66.697,0.0,0.0,1.489,20083056.0,19946281.0,0.0,0.0,236961.0,106777.0,131650.0,131633.0
25.079,3.922,69.481,0.0,0.032,1.486,20058127.0,19972754.0,0.0,12288.0,234375.0,107435.0,131731.0,131726.0
24.896,3.830,69.646,0.032,0.0,1.596,20274275.0,20233793.0,0.0,12288.0,237235.0,107964.0,133224.0,133216.0
24.751,3.894,69.842,0.0,0.0,1.513,20368213.0,20275577.0,0.0,0.0,238785.0,113404.0,133597.0,133592.0
26.015,4.062,68.182,0.0,0.0,1.741,21146410.0,21081801.0,0.0,8192.0,252658.0,122047.0,138927.0,138915.0
23.501,2.998,71.599,0.0,0.0,1.902,20014949.0,19946001.0,0.0,0.0,235247.0,106245.0,131487.0,131474.0
24.984,3.741,69.356,0.0,0.0,1.919,21082226.0,20981115.0,0.0,0.0,250190.0,121644.0,138238.0,138249.0
25.413,4.246,68.460,0.0,0.0,1.880,21329562.0,21347157.0,0.0,40960.0,256089.0,120490.0,140390.0,140386.0
28.351,4.076,65.761,0.0,0.0,1.812,20277802.0,20150471.0,0.0,0.0,242397.0,111938.0,132934.0,132928.0
25.665,4.051,68.481,0.0,0.0,1.804,20732649.0,20692919.0,0.0,0.0,246162.0,115331.0,136283.0,136281.0
26.849,3.999,67.375,0.0,0.0,1.777,21205179.0,21085919.0,0.0,0.0,253934.0,120967.0,139109.0,139098.0
27.132,4.055,67.107,0.0,0.0,1.706,21704304.0,21653919.0,0.0,0.0,261595.0,130891.0,142623.0,142618.0
25.603,3.988,68.736,0.0,0.0,1.673,21089328.0,20913641.0,0.0,12288.0,250938.0,119327.0,138129.0,138123.0
26.097,3.903,68.194,0.0,0.0,1.806,21342900.0,21201028.0,0.0,12288.0,254410.0,124010.0,139827.0,139831.0
24.634,3.677,69.736,0.0,0.0,1.952,21001967.0,21250302.0,0.0,0.0,246353.0,112984.0,139069.0,139062.0
25.136,3.655,69.381,0.0,0.032,1.795,20455544.0,20277784.0,0.0,0.0,241107.0,109436.0,133949.0,133948.0
27.756,4.244,66.076,0.0,0.0,1.924,20274735.0,20223928.0,0.0,0.0,240985.0,113746.0,133123.0,133123.0
26.014,4.341,67.744,0.0,0.0,1.901,20742583.0,20564204.0,0.0,12288.0,245492.0,114620.0,135907.0,135887.0
24.768,3.771,69.575,0.0,0.0,1.886,20201085.0,20197804.0,0.0,0.0,235688.0,109557.0,132805.0,132817.0
24.952,3.891,69.389,0.032,0.0,1.736,20363465.0,20290126.0,0.0,32768.0,240586.0,112530.0,133716.0,133709.0
25.057,4.036,68.776,0.0,0.0,2.131,20808164.0,20532606.0,0.0,0.0,249300.0,117225.0,135965.0,135953.0
24.687,3.495,70.087,0.0,0.0,1.731,20522906.0,20403009.0,0.0,0.0,242054.0,107810.0,134628.0,134627.0
26.016,3.967,67.935,0.0,0.0,2.081,21715197.0,21859784.0,0.0,12288.0,258034.0,119504.0,143383.0,143374.0
25.667,4.352,68.043,0.0,0.0,1.938,20807140.0,20768930.0,0.0,0.0,247485.0,116768.0,153248.0,153241.0
28.632,4.316,65.167,0.0,0.0,1.884,22359554.0,24477213.0,0.0,0.0,248766.0,117622.0,137467.0,137462.0
25.382,3.880,68.925,0.0,0.0,1.813,20483676.0,20424740.0,0.0,12288.0,243114.0,115817.0,134471.0,134463.0
26.504,4.085,67.546,0.0,0.0,1.866,21366577.0,21299100.0,0.0,0.0,255244.0,128189.0,140386.0,140374.0
24.816,3.783,69.509,0.032,0.0,1.860,20469396.0,20370199.0,0.0,12288.0,242544.0,115862.0,134326.0,134315.0
24.927,4.095,69.223,0.0,0.0,1.755,20884950.0,20847648.0,0.0,0.0,251030.0,121819.0,137329.0,137324.0
25.452,3.839,68.677,0.0,0.0,2.032,21001295.0,20927368.0,0.0,0.0,251147.0,120305.0,137845.0,137842.0
24.894,3.617,69.860,0.0,0.0,1.629,20882121.0,20783608.0,0.0,0.0,248603.0,117670.0,137029.0,137021.0
25.858,3.367,69.060,0.0,0.0,1.715,20498238.0,20525225.0,0.0,12288.0,240598.0,115119.0,134939.0,134929.0
28.318,4.190,65.352,0.0,0.0,2.141,20934356.0,20731776.0,0.0,12288.0,251445.0,115227.0,136961.0,136962.0
25.208,4.036,68.898,0.0,0.0,1.858,20781980.0,20700448.0,0.0,0.0,244999.0,114947.0,136481.0,136466.0
26.641,3.636,67.921,0.0,0.0,1.802,21427649.0,21468000.0,0.0,0.0,254866.0,122773.0,141053.0,141049.0
24.848,3.435,69.952,0.0,0.0,1.766,19294002.0,19169203.0,0.0,593920.0,228130.0,106944.0,126501.0,126501.0
24.976,3.410,69.633,0.0,0.0,1.981,20672973.0,20699026.0,0.0,0.0,244525.0,118136.0,136101.0,136093.0
24.147,3.282,70.783,0.032,0.032,1.722,20127431.0,19973085.0,0.0,24576.0,238070.0,112217.0,131915.0,131913.0
25.098,4.031,69.148,0.0,0.0,1.723,21003676.0,20949534.0,0.0,0.0,249552.0,119275.0,137944.0,137942.0
