"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","arldcn24",,,,"User:","apferrei"
"Cmdline:","dstat --output /tmp/dstat-run-2000000-docker-nofs-nonet.csv -cndy --net-packets",,,,"Date:","02 Jul 2014 22:43:59 CDT"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"system",,"pkt/total",
25.304,6.837,59.904,0.0,0.0,7.955,49478918.0,37984126.0,0.0,20480.0,370121.0,175735.0,292144.0,292129.0
25.024,7.191,60.019,0.0,0.0,7.766,49429884.0,37943948.0,0.0,16384.0,369477.0,175465.0,291818.0,291811.0
25.096,6.746,59.942,0.0,0.0,8.216,49462606.0,37970787.0,0.0,28672.0,369789.0,176059.0,292034.0,292034.0
25.350,7.038,59.745,0.032,0.0,7.834,49406098.0,37928201.0,0.0,16384.0,369719.0,176046.0,291682.0,291682.0
25.206,7.365,59.587,0.0,0.0,7.841,49387122.0,37908355.0,0.0,16384.0,369164.0,176175.0,291617.0,291622.0
25.184,7.501,59.943,0.0,0.0,7.373,49390554.0,37917417.0,0.0,16384.0,368998.0,176070.0,291667.0,291662.0
25.734,6.960,59.930,0.0,0.0,7.375,49415226.0,37932844.0,0.0,16384.0,369311.0,175876.0,291709.0,291707.0
25.008,7.359,59.796,0.0,0.0,7.837,49392357.0,37917389.0,0.0,16384.0,368937.0,176377.0,291622.0,291626.0
25.190,6.504,60.501,0.032,0.0,7.773,48672733.0,37360270.0,0.0,102400.0,367421.0,174422.0,287349.0,287340.0
22.243,6.781,64.480,0.0,0.0,6.496,46088526.0,35383809.0,0.0,20480.0,361541.0,168872.0,271941.0,271951.0
21.460,6.762,64.952,0.0,0.0,6.825,45792438.0,35149083.0,0.0,16384.0,357889.0,167538.0,270442.0,270438.0
22.549,6.420,64.358,0.0,0.0,6.673,46003996.0,35315138.0,0.0,16384.0,360724.0,168779.0,271647.0,271638.0
22.631,6.212,64.469,0.0,0.0,6.688,46260404.0,35512643.0,0.0,16384.0,363161.0,169553.0,273095.0,273094.0
22.861,5.999,64.604,0.0,0.0,6.536,45910805.0,35243011.0,0.0,16384.0,359096.0,168923.0,271035.0,271039.0
22.381,6.426,64.577,0.0,0.0,6.616,46093561.0,35383781.0,0.0,28672.0,359518.0,168218.0,272223.0,272218.0
21.768,6.654,65.146,0.0,0.0,6.432,45647686.0,35037877.0,0.0,24576.0,354678.0,167761.0,269399.0,269399.0
22.040,6.990,64.389,0.0,0.0,6.581,46050286.0,35352979.0,0.0,16384.0,358219.0,167872.0,271955.0,271943.0
22.034,6.059,65.338,0.032,0.0,6.537,45836169.0,35184098.0,0.0,16384.0,356792.0,168023.0,270610.0,270604.0
22.151,6.143,64.959,0.0,0.0,6.747,46039077.0,35344083.0,0.0,77824.0,357605.0,167961.0,271827.0,271844.0
22.749,6.586,63.983,0.0,0.0,6.682,46598846.0,35770646.0,0.0,16384.0,358307.0,169423.0,275095.0,275084.0
22.371,6.355,63.711,0.0,0.0,7.563,46719154.0,35863171.0,0.0,36864.0,360357.0,169700.0,275827.0,275821.0
22.739,6.656,64.108,0.0,0.0,6.497,46431800.0,35645119.0,0.0,16384.0,357447.0,169429.0,274145.0,274140.0
22.707,6.178,63.981,0.0,0.0,7.134,46601530.0,35771716.0,0.0,16384.0,358649.0,169909.0,275153.0,275165.0
23.079,6.381,63.524,0.0,0.0,7.016,46798006.0,35926529.0,0.0,16384.0,362274.0,170883.0,276374.0,276368.0
22.683,6.738,63.777,0.0,0.0,6.802,45684920.0,35068858.0,0.0,16384.0,414930.0,166116.0,269377.0,269387.0
22.800,6.824,63.999,0.0,0.0,6.378,46625966.0,35793398.0,0.0,36864.0,362010.0,169921.0,275655.0,275637.0
22.775,6.652,63.383,0.0,0.0,7.190,46819062.0,35940869.0,0.0,16384.0,361159.0,170428.0,276302.0,276300.0
22.329,6.890,63.860,0.0,0.0,6.922,46848740.0,35961712.0,0.0,20480.0,362454.0,170936.0,276560.0,276568.0
22.854,6.802,63.318,0.032,0.0,6.993,46736326.0,35878799.0,0.0,90112.0,384687.0,170171.0,276027.0,276023.0
23.345,6.844,62.872,0.0,0.0,6.940,47526404.0,36483613.0,0.0,16384.0,364617.0,170933.0,280577.0,280578.0
23.748,6.785,62.302,0.0,0.0,7.166,47604271.0,36540829.0,0.0,24576.0,363760.0,171516.0,281053.0,281037.0
22.787,6.935,62.768,0.032,0.0,7.478,47643668.0,36571863.0,0.0,28672.0,363138.0,170998.0,281233.0,281233.0
22.608,7.111,62.915,0.0,0.0,7.366,47405068.0,36389053.0,0.0,16384.0,361060.0,171345.0,279945.0,279930.0
23.309,6.828,62.687,0.0,0.0,7.177,46870700.0,35981850.0,0.0,16384.0,418926.0,170003.0,276649.0,276638.0
23.351,6.403,63.014,0.0,0.0,7.232,47018240.0,36093315.0,0.0,16384.0,380288.0,170310.0,277676.0,277669.0
22.873,7.038,63.212,0.0,0.0,6.878,47288198.0,36300519.0,0.0,20480.0,360456.0,171411.0,279203.0,279202.0
23.490,6.866,62.842,0.032,0.0,6.771,47221246.0,36245256.0,0.0,28672.0,360728.0,171556.0,278778.0,278780.0
23.005,6.953,63.313,0.0,0.0,6.729,47287741.0,36301548.0,0.0,16384.0,360310.0,171392.0,279161.0,279152.0
23.158,6.989,62.325,0.0,0.0,7.529,47586821.0,36537360.0,0.0,77824.0,361755.0,171053.0,281135.0,281124.0
24.801,7.250,60.763,0.0,0.0,7.186,48533372.0,37253043.0,0.0,16384.0,385198.0,172728.0,286518.0,286524.0
25.0,6.861,60.578,0.0,0.0,7.560,48790166.0,37449239.0,0.0,16384.0,365723.0,173014.0,288049.0,288023.0
24.516,7.272,60.654,0.0,0.0,7.558,48741894.0,37419388.0,0.0,16384.0,365347.0,172610.0,287766.0,287781.0
24.689,6.977,60.816,0.0,0.0,7.518,48781934.0,37448335.0,0.0,28672.0,366064.0,172798.0,288052.0,288050.0
24.825,7.202,60.771,0.0,0.0,7.202,48825086.0,37478110.0,0.0,16384.0,366512.0,172846.0,288226.0,288224.0
24.530,6.817,60.720,0.0,0.0,7.932,48759214.0,37430623.0,0.0,20480.0,369942.0,172831.0,287879.0,287873.0
24.441,7.029,60.767,0.0,0.0,7.764,48984336.0,37603203.0,0.0,16384.0,367692.0,172654.0,289258.0,289252.0
24.377,6.773,60.927,0.0,0.0,7.923,48750792.0,37419401.0,0.0,16384.0,366027.0,173066.0,287768.0,287768.0
25.271,6.756,60.676,0.0,0.0,7.298,48731745.0,37413209.0,0.0,16384.0,371702.0,172458.0,287655.0,287659.0
24.455,6.891,61.058,0.032,0.0,7.564,48748806.0,37421032.0,0.0,176128.0,365562.0,172743.0,287887.0,287878.0
24.283,7.330,60.739,0.0,0.0,7.648,48667484.0,37356622.0,0.0,16384.0,367078.0,171796.0,287232.0,287226.0
24.160,7.520,60.992,0.032,0.0,7.296,48749774.0,37425560.0,0.0,16384.0,366301.0,172347.0,287957.0,287955.0
24.737,7.141,60.663,0.0,0.0,7.459,48889026.0,37526280.0,0.0,16384.0,367120.0,172424.0,288546.0,288538.0
24.937,7.011,60.470,0.0,0.0,7.582,48842974.0,37496848.0,0.0,16384.0,366997.0,173094.0,288349.0,288344.0
24.752,6.268,61.177,0.0,0.0,7.803,48660546.0,37351846.0,0.0,16384.0,364410.0,172771.0,287309.0,287287.0
25.309,6.819,60.641,0.0,0.0,7.231,48682718.0,37367537.0,0.0,28672.0,364577.0,173085.0,287472.0,287485.0
24.729,7.193,60.821,0.0,0.0,7.257,48691644.0,37385952.0,0.0,24576.0,365850.0,172970.0,287555.0,287550.0
23.929,7.648,60.647,0.0,0.0,7.775,48705392.0,37387488.0,0.0,16384.0,365132.0,173041.0,287524.0,287523.0
24.466,7.232,60.975,0.032,0.0,7.295,48681434.0,37367900.0,0.0,16384.0,364579.0,172806.0,287404.0,287393.0
19.580,5.221,69.309,0.0,0.0,5.890,38609050.0,29664734.0,0.0,90112.0,289348.0,136926.0,227761.0,228031.0
0.0,0.0,100.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,84.0,116.0,1.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,300.0,0.0,0.0,20480.0,106.0,141.0,5.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,346.0,0.0,0.0,0.0,61.0,90.0,3.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,120.0,0.0,0.0,0.0,105.0,88.0,2.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,7159.0,6038.0,0.0,0.0,140.0,184.0,56.0,58.0
0.031,0.0,99.969,0.0,0.0,0.0,22554.0,24548.0,0.0,0.0,502.0,577.0,254.0,273.0
0.0,0.031,99.969,0.0,0.0,0.0,21792.0,23446.0,0.0,0.0,463.0,517.0,253.0,266.0
11.290,2.901,82.025,0.0,0.0,3.784,21967850.0,16919568.0,0.0,12288.0,175058.0,70926.0,130891.0,131070.0
29.990,8.150,51.608,0.0,0.0,10.252,57944610.0,44487566.0,0.0,16384.0,476224.0,178436.0,342056.0,342031.0
31.422,9.417,48.655,0.0,0.0,10.506,61557386.0,47254601.0,0.0,16384.0,537556.0,197305.0,363388.0,363385.0
28.689,8.039,53.090,0.0,0.0,10.183,55412389.0,42532913.0,0.0,20480.0,421490.0,159022.0,327091.0,327103.0
29.173,7.887,53.690,0.0,0.0,9.249,55024951.0,42239688.0,0.0,28672.0,415464.0,157787.0,324869.0,324864.0
28.346,8.649,53.662,0.0,0.0,9.343,54822416.0,42084259.0,0.0,16384.0,412323.0,156876.0,323677.0,323673.0
29.444,8.649,52.210,0.0,0.0,9.698,56823857.0,43621322.0,0.0,28672.0,449657.0,169125.0,335565.0,335560.0
28.408,8.071,54.337,0.0,0.0,9.183,54174742.0,41587203.0,0.0,16384.0,434467.0,153856.0,319805.0,319802.0
28.880,8.492,53.340,0.0,0.0,9.288,55688126.0,42747362.0,0.0,16384.0,429355.0,161450.0,328868.0,328857.0
28.748,8.065,54.048,0.032,0.0,9.108,54558689.0,41880991.0,0.0,16384.0,410150.0,155802.0,322107.0,322110.0
28.467,8.015,53.467,0.0,0.0,10.051,55400342.0,42525839.0,0.0,163840.0,424896.0,159981.0,326943.0,326940.0
28.445,8.679,53.278,0.0,0.0,9.598,55436362.0,42558431.0,0.0,16384.0,424627.0,160740.0,327311.0,327311.0
28.382,8.344,54.172,0.0,0.0,9.102,54552952.0,41872101.0,0.0,28672.0,408579.0,154953.0,322121.0,322120.0
28.300,8.072,54.099,0.0,0.0,9.528,54793020.0,42061970.0,0.0,16384.0,417021.0,157642.0,323622.0,323604.0
29.545,8.500,51.894,0.0,0.0,10.060,57320452.0,44006582.0,0.0,16384.0,467027.0,176592.0,338372.0,338386.0
29.519,8.268,53.379,0.0,0.0,8.834,54937605.0,42166761.0,0.0,16384.0,424359.0,160358.0,324228.0,324229.0
28.920,8.172,53.659,0.032,0.0,9.218,55057569.0,42268057.0,0.0,16384.0,425228.0,160647.0,325197.0,325190.0
29.655,8.663,52.482,0.0,0.0,9.200,56321186.0,43240381.0,0.0,16384.0,451226.0,165375.0,332541.0,332531.0
29.060,7.977,53.023,0.0,0.0,9.940,55915550.0,42919503.0,0.0,32768.0,436809.0,163690.0,330106.0,330111.0
29.788,8.389,51.725,0.0,0.0,10.098,57162578.0,43882081.0,0.0,16384.0,460108.0,171881.0,337436.0,337431.0
28.337,7.857,54.213,0.0,0.0,9.593,54322567.0,41701910.0,0.0,77824.0,409870.0,155082.0,320689.0,320688.0
29.065,7.670,53.502,0.0,0.0,9.762,55296613.0,42448148.0,0.0,16384.0,427181.0,160201.0,326578.0,326579.0
29.231,8.826,52.325,0.0,0.0,9.617,56203964.0,43146641.0,0.0,16384.0,455922.0,170698.0,331819.0,331815.0
28.743,8.610,52.738,0.0,0.0,9.908,56293882.0,43209114.0,0.0,16384.0,444179.0,166402.0,332314.0,332313.0
28.819,7.891,53.819,0.0,0.0,9.470,54741056.0,42023564.0,0.0,36864.0,417541.0,157969.0,323308.0,323325.0
28.662,8.312,52.930,0.0,0.0,10.096,56327044.0,43240499.0,0.0,16384.0,443824.0,167543.0,332498.0,332493.0
29.624,8.378,52.545,0.0,0.0,9.453,56285003.0,43205826.0,0.0,16384.0,442877.0,166155.0,332330.0,332318.0
29.870,9.088,51.350,0.032,0.0,9.660,57590565.0,44210111.0,0.0,16384.0,477268.0,179053.0,339998.0,339997.0
29.130,8.005,53.367,0.0,0.0,9.498,55713798.0,42770567.0,0.0,16384.0,437750.0,165927.0,328930.0,328925.0
29.221,8.712,52.623,0.0,0.0,9.444,56565531.0,43422739.0,0.0,36864.0,451847.0,170828.0,334064.0,334065.0
28.231,7.939,54.081,0.0,0.0,9.749,54874325.0,42116152.0,0.0,90112.0,421118.0,160180.0,323877.0,323868.0
28.268,8.325,53.814,0.032,0.0,9.560,55044066.0,42259222.0,0.0,16384.0,424666.0,160835.0,325013.0,325016.0
29.838,8.362,52.011,0.0,0.0,9.788,56863718.0,43652354.0,0.0,20480.0,457611.0,172347.0,335762.0,335762.0
30.120,8.275,52.124,0.0,0.0,9.480,56516552.0,43382825.0,0.0,16384.0,449826.0,167762.0,333650.0,333632.0
30.491,7.829,52.266,0.0,0.0,9.414,56461914.0,43341503.0,0.0,16384.0,450132.0,168009.0,333303.0,333313.0
28.748,8.386,53.621,0.0,0.0,9.244,55093236.0,42292169.0,0.0,28672.0,422320.0,157686.0,325267.0,325266.0
28.458,8.167,53.973,0.0,0.0,9.402,54545926.0,41872259.0,0.0,16384.0,410587.0,152237.0,322085.0,322079.0
30.682,8.523,50.979,0.0,0.0,9.817,57617806.0,44230498.0,0.0,16384.0,463378.0,170930.0,340274.0,340276.0
30.716,8.708,50.855,0.0,0.0,9.721,58044292.0,44562560.0,0.0,16384.0,469432.0,171512.0,342550.0,342552.0
29.207,8.431,53.237,0.0,0.0,9.125,55256460.0,42413730.0,0.0,28672.0,419934.0,155221.0,326231.0,326226.0
29.684,8.449,51.994,0.0,0.0,9.873,56604982.0,43452617.0,0.0,90112.0,461605.0,163447.0,334205.0,334209.0
29.766,8.333,52.494,0.0,0.0,9.407,56083103.0,43048811.0,0.0,28672.0,437053.0,160057.0,331245.0,331226.0
30.247,8.878,50.983,0.0,0.0,9.892,57841225.0,44405143.0,0.0,16384.0,480100.0,173105.0,341509.0,341519.0
29.367,8.987,51.962,0.0,0.0,9.684,56767876.0,43578720.0,0.0,16384.0,451419.0,165575.0,335116.0,335106.0
29.978,8.860,51.762,0.0,0.0,9.400,57248523.0,43948807.0,0.0,16384.0,457478.0,167236.0,338045.0,338048.0
30.092,8.964,51.790,0.0,0.0,9.154,56867186.0,43649923.0,0.0,16384.0,454122.0,166533.0,335712.0,335706.0
28.753,8.810,52.894,0.0,0.0,9.542,55798742.0,42835994.0,0.0,16384.0,432664.0,160076.0,329411.0,329415.0
29.051,8.703,52.120,0.032,0.0,10.095,56442287.0,43333851.0,0.0,32768.0,449580.0,167975.0,332850.0,332863.0
30.469,7.617,52.408,0.0,0.0,9.506,55806078.0,42832999.0,0.0,16384.0,437416.0,163699.0,329875.0,329855.0
29.144,7.704,53.805,0.0,0.0,9.346,54680043.0,41974455.0,0.0,16384.0,414566.0,155103.0,322879.0,322880.0
29.280,8.023,52.969,0.0,0.0,9.728,55444301.0,42565013.0,0.0,106496.0,431755.0,161261.0,327322.0,327318.0
28.630,8.421,53.670,0.0,0.0,9.279,55019468.0,42235641.0,0.0,16384.0,422165.0,157965.0,324894.0,324905.0
29.217,8.086,53.538,0.0,0.0,9.160,54883194.0,42128007.0,0.0,16384.0,414272.0,154080.0,323968.0,323969.0
29.079,7.953,53.285,0.0,0.0,9.682,54734366.0,42015139.0,0.0,28672.0,400637.0,146390.0,323108.0,323087.0
29.614,8.407,52.149,0.0,0.0,9.829,55675580.0,42742953.0,0.0,16384.0,425660.0,157284.0,328759.0,328764.0
28.689,8.575,53.625,0.0,0.0,9.111,54377332.0,41743254.0,0.0,16384.0,415002.0,145842.0,321043.0,321048.0
29.151,7.987,53.428,0.0,0.031,9.403,54448278.0,41795634.0,0.0,16384.0,397524.0,145201.0,321462.0,321464.0
28.710,9.037,53.122,0.0,0.0,9.131,54482160.0,41825092.0,0.0,16384.0,408226.0,145823.0,321722.0,321716.0
29.380,7.938,53.068,0.0,0.0,9.614,54983174.0,42204249.0,0.0,16384.0,409243.0,149651.0,324555.0,324560.0
28.715,8.186,53.432,0.0,0.0,9.666,54450240.0,41804884.0,0.0,36864.0,398984.0,146089.0,321078.0,321086.0
17.096,5.343,71.653,0.031,0.0,5.877,33216854.0,25536853.0,0.0,90112.0,247773.0,90928.0,196377.0,196813.0
0.0,0.0,100.0,0.0,0.0,0.0,310.0,84.0,0.0,0.0,107.0,117.0,6.0,2.0
0.0,0.031,99.969,0.0,0.0,0.0,180.0,42.0,0.0,0.0,123.0,144.0,3.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,75.0,84.0,1.0,0.0
