"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","arldcn24",,,,"User:","apferrei"
"Cmdline:","dstat --output /tmp/dstat-run-2000000-bml.csv -cndy --net-packets",,,,"Date:","17 Jun 2014 18:52:50 CDT"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"system",,"pkt/total",
16.013,4.721,78.150,0.0,0.0,1.116,2992244.0,7585016.0,0.0,16384.0,144801.0,73357.0,34779.0,34774.0
15.684,4.767,78.325,0.032,0.0,1.192,2847358.0,7220200.0,0.0,90112.0,139468.0,69887.0,33117.0,33120.0
16.113,4.731,77.813,0.032,0.0,1.311,2852032.0,7231780.0,0.0,16384.0,139527.0,69913.0,33166.0,33162.0
16.127,4.328,78.070,0.0,0.0,1.475,2850196.0,7225873.0,0.0,16384.0,140791.0,69930.0,33155.0,33153.0
15.783,4.728,78.147,0.0,0.0,1.342,2820090.0,7151607.0,0.0,16384.0,137290.0,69062.0,32777.0,32774.0
15.170,4.458,79.217,0.0,0.0,1.155,3008570.0,7623490.0,0.0,28672.0,143077.0,73355.0,34962.0,34962.0
15.781,4.932,77.824,0.0,0.032,1.432,2817702.0,7143631.0,0.0,16384.0,137077.0,69134.0,32770.0,32757.0
16.486,4.488,77.817,0.032,0.0,1.178,2820706.0,7152044.0,0.0,16384.0,137317.0,69306.0,32802.0,32800.0
15.550,4.457,78.807,0.0,0.0,1.186,2918770.0,7397297.0,0.0,16384.0,140355.0,71384.0,33934.0,33928.0
14.518,3.916,80.420,0.159,0.0,0.987,3495422.0,8870883.0,0.0,16384.0,159178.0,85041.0,40644.0,40643.0
15.890,4.978,77.983,0.0,0.0,1.149,2826985.0,7165241.0,0.0,16384.0,136747.0,69154.0,32882.0,32876.0
15.653,4.898,78.297,0.032,0.0,1.120,2851640.0,7232095.0,0.0,110592.0,135623.0,69024.0,33167.0,33168.0
16.257,4.280,78.154,0.0,0.0,1.309,2849262.0,7221440.0,0.0,20480.0,134922.0,68748.0,33112.0,33109.0
16.359,4.806,77.753,0.0,0.0,1.082,2856580.0,7237998.0,0.0,16384.0,135605.0,68968.0,33200.0,33195.0
16.120,4.938,77.636,0.0,0.0,1.306,2875150.0,7291380.0,0.0,16384.0,137337.0,69509.0,33441.0,33439.0
16.422,4.537,77.796,0.0,0.0,1.246,2878552.0,7299981.0,0.0,16384.0,137026.0,69743.0,33487.0,33486.0
16.070,4.856,77.859,0.0,0.0,1.214,2879692.0,7299063.0,0.0,20480.0,136593.0,69643.0,33466.0,33465.0
16.480,4.328,78.070,0.032,0.0,1.090,2886864.0,7322395.0,0.0,69632.0,137597.0,69871.0,33584.0,33580.0
15.696,4.567,78.385,0.0,0.0,1.351,2880652.0,7302862.0,0.0,16384.0,137036.0,69656.0,33496.0,33495.0
15.635,4.340,78.813,0.0,0.0,1.213,3140366.0,7963182.0,0.0,16384.0,144844.0,75504.0,36517.0,36514.0
16.165,4.706,77.881,0.0,0.0,1.248,2876810.0,7292823.0,0.0,16384.0,136948.0,69518.0,33414.0,33415.0
16.325,4.554,77.935,0.064,0.0,1.123,2863758.0,7260754.0,0.0,131072.0,136239.0,69323.0,33303.0,33292.0
15.634,5.040,78.074,0.0,0.0,1.252,2866862.0,7266347.0,0.0,36864.0,136309.0,69310.0,33336.0,33330.0
16.166,4.601,77.764,0.032,0.0,1.438,2855544.0,7240046.0,0.0,32768.0,135743.0,69012.0,33197.0,33193.0
15.786,4.931,78.066,0.0,0.0,1.217,2840288.0,7201282.0,0.0,16384.0,134749.0,68690.0,33027.0,33025.0
16.277,4.358,78.148,0.0,0.0,1.218,2838190.0,7195669.0,0.0,16384.0,134647.0,68694.0,33003.0,33001.0
15.896,4.560,78.324,0.0,0.032,1.188,2841270.0,7204442.0,0.0,16384.0,134899.0,68725.0,33045.0,33038.0
16.582,4.337,77.806,0.0,0.0,1.276,2839068.0,7198066.0,0.0,45056.0,134705.0,68670.0,33014.0,33008.0
16.295,4.783,77.742,0.032,0.0,1.148,2842738.0,7207290.0,0.0,16384.0,134697.0,68710.0,33086.0,33086.0
16.140,4.944,77.799,0.0,0.0,1.116,2841632.0,7199354.0,0.0,28672.0,134719.0,68609.0,33000.0,32981.0
15.744,4.896,78.336,0.0,0.0,1.024,2914186.0,7389562.0,0.0,16384.0,137216.0,70415.0,33892.0,33889.0
15.720,5.037,78.024,0.0,0.0,1.219,2808928.0,7120514.0,0.0,77824.0,132329.0,67827.0,32659.0,32653.0
16.460,4.807,77.523,0.0,0.032,1.178,2807616.0,7118858.0,0.0,16384.0,132074.0,67788.0,32642.0,32642.0
15.827,4.880,78.202,0.032,0.0,1.059,2805300.0,7112759.0,0.0,16384.0,132221.0,67751.0,32629.0,32622.0
15.951,4.580,78.315,0.0,0.0,1.153,2776390.0,7038383.0,0.0,16384.0,131074.0,67115.0,32308.0,32305.0
15.313,4.880,78.555,0.0,0.0,1.252,2743342.0,6953557.0,0.0,28672.0,129842.0,66336.0,31891.0,31886.0
15.521,4.724,78.663,0.0,0.0,1.093,2748818.0,6969776.0,0.0,16384.0,129768.0,66406.0,31968.0,31965.0
16.066,4.782,78.036,0.032,0.0,1.084,2753266.0,6982497.0,0.0,16384.0,130191.0,66569.0,32030.0,32028.0
15.714,4.823,78.218,0.0,0.0,1.246,2741996.0,6950643.0,0.0,16384.0,129544.0,66233.0,31848.0,31844.0
15.971,4.590,78.068,0.0,0.0,1.371,2749878.0,6970806.0,0.0,16384.0,129697.0,66495.0,31966.0,31960.0
15.759,4.292,78.507,0.032,0.0,1.409,2765540.0,7010483.0,0.0,16384.0,131203.0,67024.0,32188.0,32182.0
15.252,4.870,78.821,0.032,0.0,1.025,2802756.0,7105560.0,0.0,102400.0,135363.0,68403.0,32593.0,32585.0
15.402,4.419,78.834,0.0,0.032,1.313,2798418.0,7097084.0,0.0,24576.0,135207.0,68321.0,32547.0,32548.0
15.652,4.686,78.291,0.0,0.0,1.371,2814136.0,7131600.0,0.0,16384.0,139878.0,68703.0,32728.0,32713.0
15.768,4.915,77.944,0.0,0.0,1.372,2863438.0,7258132.0,0.0,16384.0,144484.0,70021.0,33283.0,33276.0
16.348,4.493,77.820,0.032,0.0,1.307,2857948.0,7247811.0,0.0,16384.0,143935.0,69801.0,33231.0,33234.0
15.996,4.534,77.969,0.0,0.0,1.501,2862416.0,7256608.0,0.0,16384.0,140424.0,69793.0,33252.0,33247.0
15.523,4.747,78.319,0.0,0.0,1.411,2862324.0,7257450.0,0.0,45056.0,138930.0,70010.0,33290.0,33288.0
16.215,4.651,77.891,0.0,0.0,1.242,2864796.0,7265102.0,0.0,16384.0,138939.0,70064.0,33349.0,33345.0
16.215,4.556,77.859,0.0,0.0,1.370,2863274.0,7258789.0,0.0,16384.0,138735.0,69986.0,33284.0,33288.0
16.375,4.642,77.679,0.0,0.0,1.304,2858332.0,7248431.0,0.0,16384.0,139043.0,70070.0,33203.0,33202.0
4.207,1.381,93.909,0.031,0.0,0.471,790052.0,1986131.0,0.0,77824.0,38283.0,19499.0,9141.0,9047.0
0.031,0.0,99.969,0.0,0.0,0.0,180.0,0.0,0.0,12288.0,176.0,262.0,3.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,245.0,0.0,0.0
0.031,0.0,99.969,0.0,0.0,0.0,180.0,0.0,0.0,0.0,245.0,261.0,3.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,158.0,296.0,3.0,0.0
0.031,0.031,99.937,0.0,0.0,0.0,5790.0,6640.0,0.0,0.0,544.0,745.0,69.0,55.0
11.277,3.389,83.972,0.0,0.0,1.362,3646122.0,9192121.0,0.0,12288.0,182712.0,82686.0,42418.0,42357.0
21.422,6.248,69.812,0.0,0.0,2.518,6841482.0,17349277.0,0.0,28672.0,343448.0,153659.0,79592.0,79592.0
21.622,6.169,69.539,0.0,0.0,2.671,6850206.0,17367800.0,0.0,16384.0,343510.0,153838.0,79650.0,79648.0
22.113,6.172,69.488,0.0,0.0,2.227,6805542.0,17255685.0,0.0,16384.0,339954.0,151700.0,79130.0,79124.0
21.442,6.703,69.123,0.0,0.0,2.732,6679704.0,16936742.0,0.0,16384.0,325929.0,146189.0,77642.0,77637.0
22.690,6.139,68.797,0.0,0.0,2.373,6669608.0,16909763.0,0.0,20480.0,326522.0,145913.0,77553.0,77553.0
21.965,6.403,69.065,0.032,0.0,2.536,6670228.0,16911901.0,0.0,20480.0,324828.0,146105.0,77566.0,77568.0
21.165,6.493,69.733,0.0,0.0,2.610,6600548.0,16735487.0,0.0,28672.0,320530.0,144792.0,76751.0,76742.0
21.346,6.186,70.192,0.032,0.0,2.244,6604950.0,16748019.0,0.0,16384.0,320783.0,144854.0,76792.0,76794.0
21.488,6.230,69.644,0.0,0.0,2.638,6577486.0,16675261.0,0.0,16384.0,320152.0,144378.0,76477.0,76471.0
20.817,6.306,70.528,0.0,0.0,2.349,6611716.0,16766210.0,0.0,90112.0,320743.0,145124.0,76890.0,76886.0
21.272,6.455,69.634,0.032,0.0,2.607,6573712.0,16664384.0,0.0,16384.0,319412.0,144230.0,76437.0,76434.0
20.722,6.418,69.987,0.0,0.0,2.874,6591234.0,16714340.0,0.0,28672.0,320310.0,144767.0,76642.0,76641.0
21.329,6.580,69.580,0.032,0.0,2.479,6660032.0,16888072.0,0.0,16384.0,326927.0,147427.0,77441.0,77439.0
22.624,6.305,68.821,0.0,0.0,2.250,6766046.0,17154560.0,0.0,16384.0,344480.0,153152.0,78708.0,78702.0
21.524,6.633,69.292,0.0,0.0,2.551,6753304.0,17121796.0,0.0,16384.0,344182.0,152555.0,78500.0,78500.0
22.374,6.174,69.001,0.0,0.0,2.451,6776488.0,17184687.0,0.0,16384.0,346307.0,153194.0,78789.0,78786.0
22.518,6.629,68.474,0.0,0.032,2.347,6904680.0,17508540.0,0.0,16384.0,351924.0,155671.0,80295.0,80298.0
22.236,7.064,68.229,0.0,0.0,2.471,6928836.0,17565036.0,0.0,28672.0,353359.0,156065.0,80574.0,80567.0
22.402,6.514,68.541,0.0,0.0,2.542,6896032.0,17484124.0,0.0,16384.0,351586.0,155362.0,80161.0,80163.0
21.804,7.045,68.728,0.0,0.0,2.423,6903396.0,17505496.0,0.0,77824.0,353085.0,155689.0,80288.0,80280.0
21.887,6.322,69.255,0.0,0.032,2.503,6898776.0,17487978.0,0.0,16384.0,351637.0,155413.0,80204.0,80206.0
22.019,6.442,69.167,0.0,0.0,2.372,6899586.0,17494385.0,0.0,16384.0,351884.0,155604.0,80240.0,80234.0
21.906,6.460,69.140,0.0,0.0,2.494,6840002.0,17342160.0,0.0,16384.0,350557.0,154524.0,79522.0,79517.0
21.426,5.731,70.041,0.032,0.0,2.770,6799631.0,17240034.0,0.0,28672.0,349004.0,153822.0,79075.0,79074.0
21.049,6.645,69.952,0.0,0.0,2.353,6792846.0,17220423.0,0.0,24576.0,348586.0,153684.0,78987.0,78981.0
21.429,6.448,69.627,0.0,0.0,2.497,6760230.0,17139946.0,0.0,16384.0,347128.0,153385.0,78578.0,78575.0
20.608,6.394,70.560,0.0,0.0,2.437,6635966.0,16828800.0,0.0,20480.0,337521.0,150799.0,77172.0,77173.0
20.267,6.226,70.807,0.0,0.0,2.700,6640376.0,16834136.0,0.0,16384.0,337681.0,151080.0,77235.0,77235.0
19.847,6.605,71.091,0.032,0.032,2.393,6651178.0,16865577.0,0.0,16384.0,338092.0,151257.0,77300.0,77298.0
20.083,6.567,70.991,0.032,0.0,2.327,6635416.0,16824752.0,0.0,110592.0,340834.0,150934.0,77187.0,77183.0
20.274,6.206,71.006,0.0,0.0,2.514,6633428.0,16820665.0,0.0,16384.0,342606.0,150682.0,77146.0,77149.0
20.418,6.711,70.529,0.0,0.0,2.343,6638654.0,16832546.0,0.0,16384.0,339675.0,151021.0,77197.0,77189.0
21.392,5.918,70.411,0.032,0.0,2.247,6666736.0,16902945.0,0.0,16384.0,338263.0,151599.0,77485.0,77490.0
21.858,5.854,70.220,0.0,0.0,2.068,6756132.0,17126186.0,0.0,16384.0,343981.0,154729.0,78547.0,78533.0
21.123,6.470,69.997,0.0,0.0,2.410,6753786.0,17124967.0,0.0,24576.0,345185.0,154781.0,78570.0,78568.0
21.220,6.449,69.917,0.0,0.0,2.414,6789566.0,17214467.0,0.0,28672.0,346636.0,155433.0,78951.0,78946.0
21.533,6.584,69.561,0.0,0.0,2.322,6847096.0,17361565.0,0.0,16384.0,351383.0,156465.0,79635.0,79629.0
21.577,6.320,69.901,0.0,0.032,2.170,6836902.0,17334646.0,0.0,16384.0,349762.0,156225.0,79454.0,79458.0
21.934,6.448,69.216,0.0,0.0,2.402,6846134.0,17359973.0,0.0,16384.0,350419.0,156254.0,79589.0,79583.0
21.807,6.656,69.319,0.0,0.0,2.219,6844618.0,17354542.0,0.0,94208.0,351969.0,156443.0,79649.0,79649.0
21.937,6.317,69.460,0.032,0.0,2.254,6851784.0,17373777.0,0.0,16384.0,350951.0,156222.0,79652.0,79648.0
20.618,6.658,70.344,0.0,0.0,2.380,6848302.0,17362081.0,0.0,28672.0,351128.0,156460.0,79593.0,79590.0
21.218,6.346,70.096,0.0,0.0,2.340,6846970.0,17362761.0,0.0,16384.0,351283.0,156413.0,79667.0,79667.0
21.250,6.186,69.968,0.0,0.0,2.596,6844786.0,17354625.0,0.0,16384.0,352174.0,155827.0,79578.0,79577.0
21.520,6.386,69.796,0.0,0.032,2.267,6839372.0,17341894.0,0.0,16384.0,351705.0,155667.0,79545.0,79540.0
22.250,6.371,69.223,0.0,0.0,2.155,6833312.0,17326052.0,0.0,16384.0,352314.0,155657.0,79460.0,79457.0
22.247,6.076,69.335,0.0,0.0,2.342,6807252.0,17259636.0,0.0,20480.0,349045.0,155172.0,79102.0,79096.0
21.139,6.867,69.462,0.032,0.0,2.500,6792650.0,17223044.0,0.0,28672.0,348954.0,155181.0,79024.0,79017.0
22.289,5.975,69.333,0.0,0.0,2.403,6796888.0,17234835.0,0.0,16384.0,348325.0,155243.0,79032.0,79034.0
21.472,6.212,70.022,0.032,0.0,2.262,6775540.0,17174254.0,0.0,163840.0,347079.0,154605.0,78781.0,78771.0
21.811,6.236,69.421,0.0,0.0,2.532,6788638.0,17215509.0,0.0,16384.0,349569.0,154950.0,78947.0,78953.0
21.227,6.546,69.685,0.0,0.0,2.542,6801176.0,17243219.0,0.0,16384.0,349807.0,155301.0,79085.0,79078.0
21.810,6.317,69.587,0.0,0.0,2.286,6792714.0,17223671.0,0.0,16384.0,348553.0,155013.0,78975.0,78969.0
21.749,6.232,69.666,0.0,0.0,2.353,6809810.0,17268066.0,0.0,28672.0,348261.0,155137.0,79188.0,79187.0
21.417,6.451,69.622,0.0,0.032,2.479,6800930.0,17243439.0,0.0,16384.0,347710.0,155052.0,79078.0,79073.0
22.187,6.290,69.027,0.032,0.0,2.465,6829232.0,17316480.0,0.0,16384.0,349390.0,155411.0,79404.0,79402.0
21.970,6.524,69.172,0.0,0.0,2.335,6944652.0,17606674.0,0.0,16384.0,357669.0,157502.0,80770.0,80772.0
20.927,7.508,69.105,0.0,0.0,2.460,6940798.0,17599692.0,0.0,16384.0,357175.0,157091.0,80695.0,80690.0
22.034,6.396,69.108,0.0,0.0,2.462,6945832.0,17613594.0,0.0,61440.0,358935.0,157617.0,80768.0,80772.0
10.179,3.330,85.454,0.031,0.0,1.005,3207694.0,8099747.0,0.0,98304.0,164268.0,72453.0,37215.0,37037.0
0.0,0.0,100.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,162.0,253.0,2.0,0.0
0.031,0.0,99.969,0.0,0.0,0.0,300.0,0.0,0.0,0.0,182.0,307.0,5.0,0.0
0.031,0.031,99.937,0.0,0.0,0.0,240.0,0.0,0.0,0.0,250.0,284.0,4.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,254.0,0.0,0.0
0.031,0.0,99.969,0.0,0.0,0.0,4629.0,5506.0,0.0,20480.0,461.0,642.0,55.0,43.0
0.031,0.0,99.969,0.0,0.0,0.0,8293.0,7182.0,0.0,0.0,680.0,964.0,98.0,76.0
22.317,6.426,68.566,0.0,0.0,2.691,6418002.0,16200786.0,0.0,0.0,312243.0,124722.0,74692.0,74594.0
28.897,7.605,60.108,0.0,0.0,3.390,8216490.0,20834715.0,0.0,16384.0,400052.0,157530.0,95548.0,95559.0
28.162,8.028,60.465,0.0,0.0,3.345,8215744.0,20827815.0,0.0,16384.0,398865.0,157789.0,95520.0,95508.0
28.122,7.753,60.343,0.0,0.0,3.781,8207632.0,20813229.0,0.0,53248.0,398512.0,157753.0,95438.0,95436.0
28.310,8.278,60.0,0.0,0.0,3.412,8207890.0,20814261.0,0.0,28672.0,399188.0,157762.0,95449.0,95452.0
28.368,8.096,60.057,0.032,0.0,3.447,8211110.0,20818751.0,0.0,16384.0,398729.0,157839.0,95489.0,95487.0
28.440,7.753,60.502,0.0,0.0,3.305,8177446.0,20737727.0,0.0,16384.0,399167.0,157367.0,95029.0,95024.0
27.227,8.530,60.781,0.0,0.0,3.462,8062572.0,20443247.0,0.0,20480.0,402940.0,158636.0,93797.0,93798.0
27.557,8.176,61.048,0.0,0.0,3.220,8058438.0,20424842.0,0.0,20480.0,399580.0,158296.0,93656.0,93645.0
27.232,7.334,61.735,0.0,0.0,3.699,8066764.0,20454155.0,0.0,16384.0,397852.0,158114.0,93822.0,93814.0
26.796,8.455,61.538,0.0,0.0,3.210,8045894.0,20399939.0,0.0,90112.0,398131.0,158248.0,93559.0,93564.0
27.937,7.651,61.397,0.0,0.0,3.016,8044028.0,20400102.0,0.0,16384.0,398506.0,158792.0,93525.0,93518.0
26.899,8.449,61.234,0.0,0.0,3.418,8036888.0,20380535.0,0.0,16384.0,399621.0,158196.0,93462.0,93462.0
27.333,7.937,61.302,0.0,0.0,3.429,8071254.0,20463812.0,0.0,16384.0,398821.0,157963.0,93836.0,93832.0
27.523,7.846,61.152,0.0,0.0,3.480,8064358.0,20450384.0,0.0,16384.0,399000.0,158048.0,93792.0,93792.0
27.737,7.857,60.997,0.0,0.0,3.408,8070312.0,20455362.0,0.0,16384.0,398770.0,158143.0,93850.0,93845.0
27.083,8.236,61.292,0.032,0.0,3.358,8056380.0,20431280.0,0.0,28672.0,399618.0,158707.0,93712.0,93708.0
27.676,7.790,61.305,0.0,0.0,3.230,8056218.0,20421430.0,0.0,16384.0,404060.0,160407.0,93625.0,93623.0
26.973,8.114,61.521,0.0,0.0,3.391,8060138.0,20435359.0,0.0,16384.0,403436.0,160170.0,93710.0,93709.0
28.085,7.920,60.808,0.0,0.0,3.187,8066990.0,20455015.0,0.0,16384.0,406502.0,161118.0,93831.0,93832.0
26.998,7.959,61.541,0.032,0.0,3.470,8066386.0,20455081.0,0.0,163840.0,403698.0,160181.0,93791.0,93782.0
27.774,7.387,61.192,0.0,0.0,3.646,8097096.0,20530474.0,0.0,28672.0,405278.0,160366.0,94156.0,94152.0
26.990,8.183,61.370,0.0,0.0,3.457,8092972.0,20518082.0,0.0,16384.0,404901.0,160206.0,94103.0,94107.0
27.108,7.954,61.311,0.0,0.0,3.627,8096490.0,20533244.0,0.0,24576.0,406375.0,160817.0,94102.0,94100.0
27.727,7.999,61.113,0.0,0.0,3.162,8089522.0,20506354.0,0.0,20480.0,406060.0,160321.0,94093.0,94084.0
26.747,8.979,60.923,0.0,0.0,3.351,8097422.0,20530715.0,0.0,16384.0,406335.0,160715.0,94144.0,94145.0
27.440,7.763,60.900,0.032,0.0,3.866,8123304.0,20595801.0,0.0,16384.0,405734.0,160515.0,94462.0,94459.0
28.160,8.141,60.279,0.0,0.032,3.389,8209242.0,20815469.0,0.0,28672.0,403340.0,159463.0,95463.0,95465.0
27.709,8.198,60.534,0.0,0.0,3.559,8197314.0,20784892.0,0.0,24576.0,402617.0,159453.0,95348.0,95343.0
27.360,8.323,60.714,0.0,0.0,3.603,8189508.0,20767500.0,0.0,16384.0,402680.0,159104.0,95221.0,95224.0
28.423,7.918,60.126,0.0,0.0,3.533,8196594.0,20779663.0,0.0,77824.0,403446.0,159393.0,95293.0,95286.0
28.077,8.249,60.343,0.0,0.0,3.331,8196462.0,20785827.0,0.0,16384.0,404120.0,159523.0,95313.0,95309.0
28.035,8.483,60.139,0.0,0.0,3.343,8190420.0,20770199.0,0.0,16384.0,402831.0,159429.0,95264.0,95265.0
28.084,8.033,60.567,0.0,0.0,3.315,8207224.0,20805713.0,0.0,45056.0,404311.0,159798.0,95405.0,95404.0
27.909,8.420,60.076,0.0,0.0,3.595,8192414.0,20774524.0,0.0,16384.0,403104.0,159298.0,95250.0,95244.0
28.403,7.682,60.695,0.0,0.0,3.220,8198332.0,20786080.0,0.0,16384.0,403246.0,159762.0,95342.0,95341.0
28.097,8.344,60.209,0.0,0.0,3.350,8188182.0,20757747.0,0.0,16384.0,403428.0,159689.0,95203.0,95199.0
27.945,8.161,60.495,0.0,0.0,3.398,8193958.0,20776610.0,0.0,16384.0,404106.0,159050.0,95293.0,95287.0
28.158,7.668,60.738,0.032,0.0,3.404,8182646.0,20746452.0,0.0,32768.0,403539.0,159326.0,95135.0,95136.0
27.592,8.502,60.272,0.0,0.0,3.635,8187566.0,20761923.0,0.0,28672.0,404414.0,159465.0,95211.0,95213.0
28.136,8.161,60.337,0.0,0.0,3.366,8205332.0,20804365.0,0.0,90112.0,406505.0,159193.0,95385.0,95374.0
29.121,7.910,59.849,0.0,0.0,3.120,8213996.0,20824347.0,0.0,20480.0,406490.0,159474.0,95516.0,95521.0
28.026,8.670,59.899,0.0,0.0,3.405,8208106.0,20814547.0,0.0,16384.0,405834.0,159761.0,95464.0,95452.0
27.883,8.523,60.044,0.032,0.0,3.517,8212512.0,20824655.0,0.0,20480.0,407441.0,160161.0,95499.0,95501.0
28.023,8.029,60.394,0.0,0.0,3.554,8207266.0,20807857.0,0.0,16384.0,404946.0,159177.0,95376.0,95374.0
28.090,7.912,60.375,0.0,0.0,3.622,8203196.0,20796065.0,0.0,28672.0,406045.0,159310.0,95397.0,95388.0
28.010,8.428,60.330,0.0,0.0,3.232,8203290.0,20801846.0,0.0,16384.0,404439.0,159067.0,95427.0,95424.0
27.750,8.137,60.744,0.0,0.0,3.369,8171862.0,20719230.0,0.0,16384.0,402116.0,158688.0,95016.0,95009.0
28.222,8.0,60.603,0.0,0.0,3.175,8183136.0,20750037.0,0.0,16384.0,402584.0,158952.0,95142.0,95140.0
28.453,7.494,60.718,0.032,0.0,3.303,8168218.0,20709921.0,0.0,16384.0,402069.0,159002.0,94997.0,94993.0
27.450,7.916,60.996,0.0,0.0,3.639,8139774.0,20642540.0,0.0,106496.0,401412.0,158242.0,94643.0,94638.0
27.573,8.291,60.705,0.0,0.0,3.431,8160862.0,20689954.0,0.0,32768.0,401283.0,158841.0,94863.0,94866.0
27.529,8.056,60.704,0.0,0.0,3.711,8165538.0,20705214.0,0.0,16384.0,400128.0,158387.0,94964.0,94956.0
27.599,7.949,60.859,0.0,0.0,3.593,8161502.0,20692300.0,0.0,16384.0,399270.0,158498.0,94873.0,94881.0
27.670,7.892,60.729,0.0,0.0,3.708,8159679.0,20688154.0,0.0,16384.0,399306.0,158491.0,94891.0,94878.0
28.608,7.485,60.704,0.0,0.0,3.203,8165024.0,20702626.0,0.0,16384.0,400535.0,158421.0,94943.0,94944.0
28.458,7.724,60.652,0.032,0.0,3.134,8147748.0,20655210.0,0.0,16384.0,400548.0,158359.0,94728.0,94722.0
27.281,8.273,60.941,0.0,0.0,3.505,8104678.0,20554451.0,0.0,28672.0,397654.0,157584.0,94245.0,94243.0
28.441,7.528,60.724,0.0,0.0,3.307,8104686.0,20550143.0,0.0,20480.0,398235.0,157692.0,94272.0,94269.0
27.365,7.837,61.293,0.0,0.0,3.504,8111438.0,20568690.0,0.0,16384.0,398396.0,157810.0,94295.0,94297.0
5.474,1.845,91.867,0.0,0.0,0.813,1678986.0,4204073.0,0.0,90112.0,82019.0,32545.0,19447.0,19184.0
0.031,0.031,99.938,0.0,0.0,0.0,120.0,0.0,0.0,0.0,210.0,243.0,2.0,0.0
0.031,0.0,99.969,0.0,0.0,0.0,120.0,0.0,0.0,0.0,173.0,257.0,2.0,0.0
0.031,0.0,99.969,0.0,0.0,0.0,120.0,0.0,0.0,16384.0,175.0,309.0,2.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,167.0,252.0,2.0,0.0
0.031,0.0,99.969,0.0,0.0,0.0,6764.0,7396.0,0.0,0.0,541.0,760.0,80.0,63.0
0.0,0.031,99.969,0.0,0.0,0.0,8293.0,7182.0,0.0,0.0,692.0,940.0,98.0,76.0
15.310,4.873,78.057,0.0,0.0,1.760,4215271.0,10587546.0,0.0,0.0,211398.0,76888.0,49097.0,48964.0
