"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","arldcn24",,,,"User:","apferrei"
"Cmdline:","dstat --output /tmp/dstat-run-2000000-hostnet-hostfs.csv -cndy --net-packets",,,,"Date:","24 Jun 2014 14:26:57 CDT"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"system",,"pkt/total",
0.031,0.031,99.938,0.0,0.0,0.0,132.0,632.0,0.0,0.0,128.0,226.0,2.0,2.0
0.031,0.062,99.906,0.0,0.0,0.0,252.0,568.0,0.0,0.0,231.0,291.0,4.0,2.0
0.0,0.0,100.0,0.0,0.0,0.0,126.0,370.0,0.0,0.0,106.0,196.0,2.0,1.0
0.031,0.031,99.906,0.031,0.0,0.0,1022.0,584.0,0.0,20480.0,164.0,232.0,8.0,2.0
0.031,0.062,99.906,0.0,0.0,0.0,132.0,600.0,0.0,20480.0,134.0,235.0,2.0,2.0
0.0,0.0,100.0,0.0,0.0,0.0,126.0,370.0,0.0,0.0,175.0,256.0,2.0,1.0
0.0,0.062,99.938,0.0,0.0,0.0,908.0,650.0,0.0,0.0,149.0,248.0,6.0,3.0
0.031,0.063,99.875,0.031,0.0,0.0,6362.0,7533.0,1024000.0,0.0,565.0,734.0,74.0,60.0
0.0,0.031,99.969,0.0,0.0,0.0,7040.0,6484.0,0.0,0.0,457.0,530.0,83.0,66.0
0.0,0.094,99.906,0.0,0.0,0.0,9700.0,7500.0,0.0,12288.0,633.0,693.0,96.0,74.0
0.031,0.031,99.937,0.0,0.0,0.0,8624.0,7814.0,0.0,0.0,548.0,633.0,103.0,78.0
0.0,0.031,99.969,0.0,0.0,0.0,8130.0,7174.0,0.0,0.0,526.0,598.0,97.0,73.0
0.031,0.063,99.875,0.0,0.0,0.031,72673.0,89468.0,0.0,0.0,1936.0,1690.0,712.0,613.0
50.513,10.334,28.241,6.772,0.0,4.140,9706787.0,24465806.0,158253056.0,16384.0,742666.0,199345.0,112926.0,112649.0
71.007,13.492,10.292,0.314,0.0,4.895,13491598.0,34212368.0,29474816.0,20480.0,1059412.0,232281.0,156926.0,156932.0
70.217,14.403,9.896,0.126,0.0,5.358,13688218.0,34700935.0,12664832.0,28672.0,1076080.0,232518.0,159114.0,159111.0
71.406,13.872,9.940,0.063,0.0,4.718,13715198.0,34782420.0,7913472.0,16384.0,1086322.0,233462.0,159533.0,159533.0
71.075,13.384,10.054,0.063,0.0,5.423,13740078.0,34832818.0,6094848.0,16384.0,1080316.0,232397.0,159696.0,159686.0
70.839,13.556,10.088,0.063,0.0,5.454,13734036.0,34824408.0,4358144.0,16384.0,1078261.0,232370.0,159699.0,159699.0
71.163,13.520,9.959,0.032,0.0,5.326,13763112.0,34899602.0,3670016.0,16384.0,1086167.0,233407.0,160047.0,160046.0
71.338,13.857,9.691,0.032,0.0,5.082,13781126.0,34941792.0,3375104.0,16384.0,1086708.0,233344.0,160248.0,160240.0
70.690,14.049,9.866,0.032,0.0,5.364,13792784.0,34973499.0,2211840.0,28672.0,1087347.0,232455.0,160427.0,160438.0
71.388,13.118,10.076,0.032,0.0,5.387,13767736.0,34920009.0,2457600.0,16384.0,1086678.0,232969.0,160093.0,160081.0
70.532,14.132,9.886,0.0,0.0,5.450,13765862.0,34903917.0,2031616.0,77824.0,1084646.0,231972.0,160020.0,160018.0
70.225,14.317,10.548,0.032,0.0,4.878,13703616.0,34740609.0,1785856.0,16384.0,1076340.0,232704.0,159358.0,159364.0
70.900,13.839,10.174,0.032,0.0,5.055,13755982.0,34877541.0,1720320.0,20480.0,1081659.0,233005.0,159997.0,159982.0
69.633,14.028,11.146,0.0,0.0,5.193,13653846.0,34624285.0,1818624.0,16384.0,1070502.0,233892.0,158783.0,158784.0
68.340,13.952,13.131,0.032,0.0,4.545,13442698.0,34092852.0,1671168.0,28672.0,1050138.0,237105.0,156290.0,156301.0
69.732,12.739,12.101,0.0,0.0,5.428,13606268.0,34504825.0,1277952.0,16384.0,1066805.0,235949.0,158249.0,158243.0
69.530,13.417,12.226,0.031,0.0,4.796,13541592.0,34319010.0,1261568.0,16384.0,1059592.0,237977.0,157341.0,157336.0
66.394,14.268,14.520,0.031,0.0,4.787,12620132.0,32009077.0,1114112.0,16384.0,1541573.0,226540.0,146812.0,146826.0
66.254,15.111,13.492,0.159,0.0,4.984,12693562.0,32194112.0,1081344.0,16384.0,1559518.0,229795.0,147595.0,147576.0
65.263,14.661,15.358,0.032,0.0,4.687,12938472.0,32799256.0,999424.0,16384.0,1202346.0,234896.0,150403.0,150403.0
68.109,14.131,12.381,0.032,0.0,5.347,13277438.0,33668209.0,1146880.0,102400.0,1262030.0,236359.0,154399.0,154391.0
68.706,14.436,11.536,0.032,0.0,5.290,13619578.0,34524569.0,786432.0,24576.0,1102260.0,238598.0,158434.0,158447.0
69.465,14.539,10.991,0.0,0.0,5.005,13682160.0,34700124.0,884736.0,20480.0,1090416.0,237469.0,159060.0,159052.0
69.931,14.169,10.894,0.031,0.0,4.975,13664842.0,34646073.0,1015808.0,16384.0,1081001.0,236331.0,158904.0,158891.0
72.612,13.030,9.393,0.0,0.0,4.965,13804810.0,35005628.0,720896.0,16384.0,1092059.0,231185.0,160543.0,160542.0
72.332,13.377,9.223,0.0,0.0,5.068,13815598.0,35036964.0,770048.0,16384.0,1089993.0,230801.0,160637.0,160636.0
71.793,14.119,8.793,0.0,0.0,5.295,13872936.0,35175048.0,557056.0,49152.0,1101840.0,229812.0,161270.0,161273.0
70.205,14.110,10.205,0.0,0.0,5.480,13603712.0,34491011.0,770048.0,16384.0,1149087.0,231085.0,158192.0,158191.0
70.796,14.697,9.735,0.032,0.0,4.741,13759052.0,34896689.0,540672.0,16384.0,1093038.0,231417.0,160010.0,160003.0
71.744,13.970,9.461,0.0,0.0,4.825,13815950.0,35019601.0,704512.0,16384.0,1090963.0,230932.0,160607.0,160607.0
65.438,13.183,16.328,0.0,0.0,5.051,13070020.0,33147237.0,655360.0,90112.0,991282.0,230649.0,152020.0,152009.0
66.793,12.706,15.399,0.032,0.0,5.070,13173918.0,33402027.0,507904.0,24576.0,1005656.0,230912.0,153192.0,153191.0
66.140,13.140,15.982,0.0,0.0,4.738,13139420.0,33307731.0,655360.0,32768.0,998737.0,231508.0,152764.0,152768.0
64.596,12.615,17.559,0.063,0.0,5.166,12890422.0,32689612.0,704512.0,16384.0,1002432.0,230806.0,149852.0,149834.0
62.607,12.496,20.932,0.032,0.0,3.933,12495008.0,31685555.0,802816.0,16384.0,1066456.0,234444.0,145328.0,145317.0
61.393,12.512,22.093,0.0,0.0,4.003,12485078.0,31655746.0,704512.0,16384.0,951652.0,234924.0,145184.0,145195.0
62.464,12.544,21.064,0.032,0.0,3.896,12619086.0,32000198.0,589824.0,16384.0,959314.0,238843.0,146731.0,146722.0
61.018,12.646,22.163,0.0,0.0,4.173,12482182.0,31645352.0,589824.0,16384.0,937864.0,235701.0,145083.0,145077.0
61.197,13.102,21.638,0.031,0.0,4.031,12532558.0,31775734.0,294912.0,36864.0,945806.0,236433.0,145798.0,145806.0
61.074,12.449,22.306,0.0,0.0,4.171,12429312.0,31516602.0,376832.0,16384.0,938340.0,233846.0,144491.0,144483.0
62.377,12.393,20.961,0.0,0.0,4.268,12647876.0,32075991.0,638976.0,151552.0,951350.0,237668.0,147040.0,147048.0
61.855,12.233,22.044,0.031,0.0,3.836,12491580.0,31669417.0,507904.0,16384.0,933624.0,237477.0,145225.0,145220.0
62.476,12.508,21.058,0.0,0.0,3.958,12579926.0,31898024.0,344064.0,16384.0,947589.0,235578.0,146336.0,146346.0
61.553,12.304,21.572,0.0,0.0,4.570,12564658.0,31872869.0,540672.0,20480.0,941480.0,234179.0,146101.0,146110.0
64.915,13.078,16.846,0.0,0.0,5.161,13069070.0,33130533.0,425984.0,28672.0,995382.0,234698.0,151925.0,151916.0
66.530,12.681,16.151,0.0,0.0,4.637,13106268.0,33233347.0,458752.0,16384.0,1014974.0,236065.0,152502.0,152498.0
66.300,13.216,15.859,0.0,0.0,4.626,13163292.0,33384728.0,458752.0,16384.0,1006336.0,234619.0,152924.0,152909.0
65.926,12.512,16.608,0.032,0.0,4.922,13119386.0,33260506.0,360448.0,16384.0,997346.0,235782.0,152585.0,152601.0
65.727,12.987,16.788,0.0,0.0,4.498,13057912.0,33114299.0,278528.0,16384.0,993981.0,235221.0,151918.0,151919.0
64.700,13.177,17.089,0.0,0.0,5.034,13067886.0,33135786.0,294912.0,16384.0,994749.0,234745.0,151915.0,151918.0
66.960,11.829,16.473,0.0,0.0,4.738,13086252.0,33170145.0,376832.0,176128.0,996261.0,234697.0,152181.0,152170.0
66.192,13.169,16.018,0.0,0.0,4.622,13037982.0,33065513.0,327680.0,16384.0,1073445.0,235069.0,151607.0,151605.0
66.192,13.517,15.226,0.032,0.0,5.033,13222208.0,33533578.0,540672.0,16384.0,1030674.0,235646.0,153726.0,153719.0
65.641,13.411,16.206,0.0,0.0,4.742,13124466.0,33269810.0,344064.0,16384.0,1001156.0,234512.0,152624.0,152618.0
65.865,13.287,15.881,0.0,0.0,4.967,13121368.0,33271082.0,180224.0,20480.0,997082.0,231100.0,152577.0,152565.0
65.601,12.852,16.688,0.0,0.0,4.859,13062980.0,33120373.0,262144.0,16384.0,986518.0,230986.0,151884.0,151887.0
65.434,13.081,16.556,0.0,0.0,4.929,12972490.0,32901614.0,327680.0,36864.0,1047485.0,229709.0,150854.0,150857.0
65.246,13.355,16.471,0.032,0.0,4.897,12937966.0,32798123.0,360448.0,16384.0,1095669.0,228318.0,150428.0,150417.0
66.328,12.651,16.107,0.0,0.0,4.914,13108092.0,33240843.0,147456.0,16384.0,1014592.0,230949.0,152393.0,152396.0
67.346,12.444,15.277,0.0,0.0,4.933,13185506.0,33429073.0,311296.0,16384.0,1017739.0,230694.0,153376.0,153358.0
6.911,1.313,91.151,0.031,0.0,0.594,1402274.0,3393206.0,16384.0,90112.0,104865.0,23150.0,16227.0,15382.0
0.031,0.0,99.969,0.0,0.0,0.0,366.0,386.0,0.0,4096.0,113.0,200.0,6.0,1.0
0.0,0.062,99.938,0.0,0.0,0.0,132.0,1368.0,0.0,20480.0,201.0,243.0,2.0,2.0
0.031,0.062,99.906,0.0,0.0,0.0,1298.0,536.0,0.0,0.0,151.0,248.0,7.0,2.0
0.0,0.0,100.0,0.0,0.0,0.0,186.0,370.0,0.0,0.0,194.0,282.0,3.0,1.0
0.031,0.031,99.937,0.0,0.0,0.0,7339.0,8324.0,245760.0,0.0,503.0,615.0,87.0,69.0
0.031,0.062,99.875,0.0,0.0,0.031,8974.0,7894.0,0.0,24576.0,594.0,643.0,100.0,78.0
0.0,0.031,99.969,0.0,0.0,0.0,8258.0,7552.0,0.0,0.0,536.0,613.0,97.0,77.0
0.0,0.063,99.937,0.0,0.0,0.0,8504.0,7782.0,0.0,12288.0,624.0,720.0,101.0,78.0
0.062,0.062,99.875,0.0,0.0,0.0,6980.0,6648.0,0.0,0.0,501.0,594.0,82.0,66.0
11.191,2.382,85.517,0.0,0.0,0.909,2409250.0,5866552.0,16384.0,0.0,174764.0,41947.0,27978.0,27605.0
68.547,13.583,12.701,0.063,0.0,5.106,13460386.0,34131295.0,622592.0,16384.0,1054493.0,235712.0,156494.0,156497.0
68.448,13.545,13.262,0.031,0.0,4.714,13399278.0,33976747.0,327680.0,16384.0,1058981.0,235385.0,155797.0,155785.0
68.681,13.034,13.413,0.0,0.0,4.872,13439772.0,34079023.0,131072.0,16384.0,1046773.0,238302.0,156255.0,156250.0
69.889,13.914,11.379,0.0,0.0,4.818,13674604.0,34673962.0,278528.0,28672.0,1078333.0,237302.0,159044.0,159047.0
69.902,13.331,12.260,0.0,0.0,4.507,13587692.0,34454224.0,212992.0,20480.0,1059682.0,239254.0,157968.0,157957.0
69.480,14.118,11.643,0.0,0.0,4.759,13668836.0,34656285.0,212992.0,16384.0,1073798.0,239082.0,158969.0,158985.0
69.114,13.835,12.197,0.0,0.0,4.853,13585234.0,34451602.0,245760.0,16384.0,1063543.0,239525.0,157982.0,157964.0
69.269,14.174,11.728,0.031,0.0,4.798,13620542.0,34528510.0,278528.0,16384.0,1068048.0,237563.0,158347.0,158345.0
69.226,13.769,11.897,0.0,0.0,5.108,13641720.0,34596883.0,229376.0,16384.0,1069363.0,239227.0,158680.0,158682.0
66.593,15.073,13.458,0.0,0.0,4.877,13324768.0,33779737.0,163840.0,102400.0,1121488.0,237873.0,154902.0,154897.0
69.260,14.042,11.828,0.032,0.0,4.839,13634298.0,34579543.0,245760.0,16384.0,1071197.0,238922.0,158545.0,158545.0
68.154,13.295,13.833,0.0,0.0,4.717,13403964.0,33978096.0,212992.0,16384.0,1042191.0,238884.0,155847.0,155843.0
68.903,14.044,12.602,0.0,0.0,4.451,13503342.0,34242889.0,311296.0,16384.0,1055666.0,237721.0,156980.0,156984.0
68.373,13.744,12.796,0.0,0.0,5.087,13458800.0,34127821.0,376832.0,16384.0,1043484.0,235955.0,156529.0,156519.0
68.906,14.295,11.854,0.0,0.0,4.945,13421136.0,34032275.0,278528.0,32768.0,1203879.0,232855.0,156062.0,156070.0
68.095,13.203,13.267,0.0,0.0,5.435,13406744.0,33991005.0,147456.0,16384.0,1073441.0,236360.0,155949.0,155937.0
69.294,13.187,12.684,0.0,0.0,4.835,13450172.0,34105322.0,245760.0,16384.0,1058432.0,236142.0,156335.0,156335.0
68.386,13.967,12.803,0.031,0.0,4.813,13467242.0,34147273.0,327680.0,16384.0,1052061.0,236107.0,156579.0,156587.0
68.003,13.127,14.011,0.0,0.0,4.860,13326942.0,33800562.0,229376.0,16384.0,1035800.0,236159.0,155047.0,155048.0
68.908,14.015,12.247,0.063,0.0,4.766,13503316.0,34224400.0,229376.0,90112.0,1063101.0,236970.0,156963.0,156948.0
69.918,13.616,11.748,0.0,0.0,4.718,13591678.0,34480852.0,131072.0,36864.0,1060029.0,234741.0,158012.0,158011.0
69.166,13.833,12.578,0.0,0.0,4.423,13482968.0,34180644.0,196608.0,16384.0,1052392.0,236597.0,156790.0,156790.0
69.416,13.706,12.151,0.0,0.0,4.727,13562246.0,34395545.0,196608.0,16384.0,1059421.0,236449.0,157705.0,157698.0
69.371,14.057,11.509,0.031,0.0,5.031,13571024.0,34408390.0,196608.0,16384.0,1061207.0,233367.0,157829.0,157833.0
69.567,13.693,11.652,0.0,0.0,5.088,13586338.0,34443889.0,327680.0,20480.0,1055894.0,233972.0,157965.0,157958.0
69.299,13.872,11.765,0.0,0.0,5.064,13578612.0,34427934.0,245760.0,16384.0,1054756.0,233103.0,157918.0,157911.0
69.571,13.826,11.364,0.0,0.0,5.240,13544400.0,34342343.0,81920.0,36864.0,1082008.0,232277.0,157448.0,157446.0
69.984,13.953,11.087,0.0,0.0,4.976,13633606.0,34573004.0,212992.0,16384.0,1064702.0,232711.0,158519.0,158519.0
69.799,13.388,11.408,0.0,0.0,5.405,13611412.0,34510418.0,344064.0,16384.0,1056969.0,233689.0,158302.0,158307.0
71.158,13.159,10.950,0.032,0.0,4.702,13641514.0,34594608.0,98304.0,90112.0,1066288.0,233849.0,158590.0,158598.0
70.041,13.245,11.574,0.0,0.0,5.140,13570672.0,34414590.0,147456.0,24576.0,1055035.0,234091.0,157785.0,157772.0
69.564,13.843,11.473,0.0,0.0,5.120,13466570.0,34150728.0,114688.0,16384.0,1138050.0,233188.0,156607.0,156610.0
70.529,13.580,10.763,0.0,0.0,5.128,13659226.0,34630405.0,81920.0,28672.0,1070822.0,232195.0,158816.0,158804.0
70.648,13.691,10.832,0.0,0.0,4.828,13669574.0,34654944.0,98304.0,16384.0,1068988.0,233291.0,158834.0,158829.0
69.306,13.880,11.388,0.0,0.0,5.426,13609438.0,34502857.0,245760.0,16384.0,1062709.0,233199.0,158389.0,158396.0
69.931,13.665,11.241,0.0,0.0,5.164,13614134.0,34528394.0,131072.0,24576.0,1062534.0,233263.0,158304.0,158307.0
68.603,14.698,10.984,0.0,0.0,5.714,13456186.0,34122707.0,212992.0,16384.0,1211518.0,231588.0,156522.0,156521.0
69.424,13.935,11.356,0.0,0.0,5.285,13572840.0,34416765.0,114688.0,28672.0,1096508.0,233676.0,157747.0,157739.0
68.855,13.892,11.893,0.032,0.0,5.328,13525296.0,34291103.0,180224.0,16384.0,1069607.0,233028.0,157258.0,157259.0
65.392,12.588,16.890,0.0,0.0,5.131,13011536.0,32994964.0,147456.0,77824.0,992339.0,231395.0,151227.0,151216.0
65.020,12.834,17.490,0.0,0.0,4.656,12927208.0,32780705.0,98304.0,16384.0,975859.0,231188.0,150280.0,150281.0
65.331,12.776,16.719,0.0,0.0,5.174,13010840.0,32993618.0,196608.0,16384.0,989126.0,232247.0,151420.0,151438.0
65.361,12.727,17.085,0.031,0.0,4.796,12947514.0,32822535.0,245760.0,16384.0,982669.0,231810.0,150550.0,150545.0
67.432,12.512,15.090,0.063,0.0,4.904,13192396.0,33460286.0,229376.0,28672.0,1029831.0,233881.0,153394.0,153400.0
65.457,12.965,16.625,0.0,0.0,4.953,13046832.0,33076355.0,163840.0,16384.0,991232.0,233652.0,151747.0,151733.0
65.352,13.222,16.409,0.0,0.0,5.017,13048518.0,33086832.0,131072.0,20480.0,991643.0,233689.0,151723.0,151726.0
65.803,12.611,16.530,0.0,0.0,5.057,13083542.0,33178403.0,131072.0,16384.0,993453.0,233710.0,152057.0,152044.0
66.110,12.957,15.889,0.032,0.0,5.013,13137626.0,33309466.0,147456.0,16384.0,1004359.0,234650.0,152843.0,152854.0
66.550,13.151,15.470,0.0,0.0,4.828,13195364.0,33460131.0,147456.0,16384.0,1023256.0,233270.0,153429.0,153425.0
65.811,12.991,16.477,0.0,0.0,4.721,13068924.0,33133446.0,229376.0,118784.0,996975.0,233684.0,151946.0,151944.0
65.301,14.088,15.853,0.0,0.0,4.759,13123634.0,33283252.0,245760.0,16384.0,1001046.0,233796.0,152632.0,152629.0
66.909,12.832,15.550,0.032,0.0,4.678,13186396.0,33444109.0,180224.0,16384.0,1008105.0,234107.0,153351.0,153360.0
65.418,13.179,16.481,0.0,0.0,4.922,13097966.0,33205045.0,131072.0,16384.0,994277.0,234174.0,152297.0,152287.0
66.929,13.606,14.772,0.0,0.0,4.693,13167304.0,33382283.0,114688.0,16384.0,1082408.0,234006.0,153096.0,153088.0
67.535,12.834,15.152,0.0,0.0,4.479,13232402.0,33550460.0,147456.0,16384.0,1035259.0,235052.0,153911.0,153905.0
65.750,13.789,15.370,0.0,0.0,5.092,13197592.0,33471738.0,98304.0,36864.0,1016272.0,234662.0,153405.0,153413.0
65.369,12.726,16.904,0.0,0.0,5.002,13042310.0,33068576.0,278528.0,20480.0,990795.0,234447.0,151692.0,151683.0
65.323,12.913,16.724,0.0,0.0,5.039,13065788.0,33129953.0,114688.0,16384.0,992893.0,234736.0,151876.0,151880.0
67.075,13.258,15.080,0.0,0.0,4.587,13220774.0,33524905.0,163840.0,16384.0,1011691.0,235125.0,153753.0,153744.0
58.514,11.552,25.748,0.063,0.0,4.123,11418922.0,28782515.0,65536.0,90112.0,894714.0,193573.0,132708.0,131839.0
0.031,0.0,99.969,0.0,0.0,0.0,546.0,386.0,0.0,0.0,142.0,192.0,9.0,1.0
0.0,0.063,99.937,0.0,0.0,0.0,842.0,2122.0,0.0,20480.0,197.0,306.0,5.0,3.0
0.0,0.063,99.937,0.0,0.0,0.0,132.0,1272.0,0.0,0.0,162.0,247.0,2.0,2.0
0.0,0.031,99.969,0.0,0.0,0.0,126.0,370.0,0.0,0.0,119.0,210.0,2.0,1.0
0.031,0.031,99.937,0.0,0.0,0.0,2365.0,3460.0,147456.0,0.0,238.0,328.0,23.0,18.0
0.0,0.063,99.937,0.0,0.0,0.0,8264.0,7830.0,0.0,0.0,653.0,730.0,97.0,78.0
0.0,0.031,99.969,0.0,0.0,0.0,8096.0,7409.0,0.0,0.0,567.0,612.0,98.0,77.0
0.062,0.062,99.875,0.0,0.0,0.0,8304.0,7563.0,0.0,12288.0,580.0,650.0,100.0,78.0
0.031,0.031,99.937,0.0,0.0,0.0,8744.0,7782.0,0.0,0.0,561.0,652.0,101.0,74.0
0.0,0.0,100.0,0.0,0.0,0.0,6606.0,6040.0,0.0,0.0,512.0,600.0,78.0,61.0
8.655,1.850,88.743,0.0,0.0,0.753,1932152.0,4655122.0,49152.0,12288.0,132453.0,34151.0,22408.0,22055.0
66.193,12.765,16.335,0.032,0.0,4.676,13101342.0,33236737.0,245760.0,16384.0,997881.0,233041.0,152372.0,152370.0
66.582,13.747,14.666,0.0,0.0,5.005,13130510.0,33279986.0,65536.0,16384.0,1154622.0,231125.0,152655.0,152647.0
66.202,13.114,15.679,0.095,0.0,4.910,13114854.0,33262530.0,65536.0,28672.0,1073813.0,236431.0,152456.0,152450.0
65.608,13.655,16.005,0.0,0.0,4.732,13187200.0,33438223.0,98304.0,16384.0,1028182.0,237602.0,153376.0,153380.0
65.929,12.907,16.925,0.0,0.0,4.239,13102804.0,33218699.0,131072.0,16384.0,1006387.0,237606.0,152335.0,152340.0
64.512,12.991,17.712,0.0,0.0,4.785,12984980.0,32934594.0,180224.0,16384.0,995098.0,238072.0,151028.0,151040.0
64.931,13.005,17.298,0.0,0.0,4.766,13052820.0,33087208.0,81920.0,20480.0,1000731.0,238605.0,151691.0,151662.0
67.333,12.317,15.841,0.032,0.0,4.476,13168074.0,33392892.0,131072.0,16384.0,1036807.0,237470.0,153177.0,153184.0
64.592,13.147,17.371,0.0,0.0,4.890,13023256.0,33022053.0,163840.0,28672.0,997244.0,237764.0,151461.0,151473.0
66.361,12.152,16.614,0.0,0.0,4.873,13136578.0,33312448.0,49152.0,90112.0,1011489.0,238794.0,152691.0,152680.0
63.074,13.639,18.165,0.0,0.0,5.123,12905972.0,32723876.0,98304.0,16384.0,977953.0,235805.0,150079.0,150074.0
64.611,13.061,17.963,0.0,0.0,4.364,12977166.0,32895798.0,163840.0,16384.0,989028.0,239600.0,150917.0,150905.0
62.615,12.504,20.946,0.0,0.0,3.935,12507126.0,31714026.0,98304.0,16384.0,1013152.0,238422.0,145455.0,145464.0
61.378,12.231,22.029,0.032,0.0,4.330,12479092.0,31649698.0,147456.0,16384.0,935916.0,237197.0,145091.0,145091.0
63.479,12.721,19.697,0.0,0.0,4.104,12769558.0,32375401.0,114688.0,28672.0,970409.0,239488.0,148453.0,148448.0
62.053,12.227,21.539,0.0,0.0,4.181,12554362.0,31830675.0,65536.0,16384.0,941428.0,236514.0,145990.0,145991.0
62.643,12.357,20.564,0.0,0.0,4.436,12658958.0,32100981.0,114688.0,16384.0,955547.0,239125.0,147226.0,147230.0
62.317,12.540,20.635,0.0,0.0,4.508,12629474.0,32015185.0,49152.0,20480.0,952489.0,236910.0,146830.0,146817.0
67.257,13.243,15.107,0.0,0.0,4.393,13291948.0,33709436.0,180224.0,16384.0,1029317.0,243788.0,154418.0,154404.0
66.900,13.316,15.578,0.032,0.0,4.173,13225928.0,33535938.0,114688.0,172032.0,1022988.0,244055.0,153921.0,153932.0
66.466,14.060,15.136,0.0,0.0,4.338,13092010.0,33196262.0,147456.0,36864.0,1163861.0,239529.0,152247.0,152248.0
66.625,13.375,15.761,0.031,0.0,4.207,13139408.0,33318772.0,245760.0,16384.0,1046689.0,242841.0,152762.0,152760.0
64.595,13.064,18.145,0.0,0.0,4.197,12930674.0,32790286.0,81920.0,16384.0,998522.0,242298.0,150409.0,150399.0
65.453,13.367,17.007,0.0,0.0,4.173,13064912.0,33121691.0,98304.0,16384.0,1012256.0,244703.0,151890.0,151894.0
